20260406 033000;24190.25;24190.75;24182.75;24185.5;322
20260406 033100;24186;24187;24176.5;24180.75;757
20260406 033200;24180.75;24188.5;24179.25;24186.75;444
20260406 033300;24187.75;24189.75;24174;24182;663
20260406 033400;24182.75;24185;24179.5;24182.75;221
20260406 033500;24181.75;24188;24179.75;24187;303
20260406 033600;24187.5;24193;24185.5;24191.25;563
20260406 033700;24190;24197;24187.75;24196.5;644
20260406 033800;24196.25;24198;24190.5;24192.25;437
20260406 033900;24193.25;24196;24189.5;24194.5;245
20260406 034000;24195.25;24196.25;24190;24192.75;248
20260406 034100;24192.25;24193;24181;24187;786
20260406 034200;24186.5;24188;24182;24183.75;291
20260406 034300;24183.75;24194.25;24183.75;24189.5;391
20260406 034400;24190.75;24198;24188.75;24193.5;422
20260406 034500;24194.25;24198;24192;24196.75;288
20260406 034600;24197;24198.5;24192;24194.25;323
20260406 034700;24193.5;24211;24193.25;24210.25;815
20260406 034800;24209.5;24214.25;24203.75;24206.25;928
20260406 034900;24206.5;24209;24201;24204.75;339
20260406 035000;24205;24206.75;24199;24206.25;350
20260406 035100;24206.25;24216.75;24206.25;24212.5;653
20260406 035200;24212.75;24213.75;24204.25;24206;433
20260406 035300;24205.5;24211.5;24201.5;24211.5;362
20260406 035400;24210;24214.75;24209.75;24209.75;365
20260406 035500;24209.75;24212.75;24206.75;24211;245
20260406 035600;24211.75;24211.75;24208.75;24209.75;124
20260406 035700;24209;24211.75;24208;24211.25;145
20260406 035800;24211.75;24213.25;24209;24211.75;156
20260406 035900;24212;24214;24210.25;24212.5;113
20260406 040000;24212.5;24213.25;24210;24212;129
20260406 040100;24213;24219.5;24207.5;24219.5;721
20260406 040200;24219;24227.75;24217.75;24227.75;901
20260406 040300;24227;24227.75;24221.5;24225.25;455
20260406 040400;24225.25;24229.25;24223.75;24228;388
20260406 040500;24228.5;24238;24227;24234.25;842
20260406 040600;24233.5;24235.25;24227;24227.75;506
20260406 040700;24227.5;24231.25;24223.75;24228.75;534
20260406 040800;24229.5;24232.5;24220.5;24222.75;387
20260406 040900;24223;24226;24220.75;24225.25;364
20260406 041000;24225;24226.25;24220.5;24224.5;207
20260406 041100;24224.5;24225;24213.5;24217.5;867
20260406 041200;24217.25;24224.5;24216;24223.25;328
20260406 041300;24224.5;24232;24224.5;24229.75;525
20260406 041400;24228.75;24231.5;24226;24227;246
20260406 041500;24227.75;24229.25;24220;24226.5;347
20260406 041600;24227;24230;24224.5;24228;280
20260406 041700;24228.25;24230;24225.25;24227.75;298
20260406 041800;24227.75;24232;24227.5;24231.75;321
20260406 041900;24231.75;24234.5;24229;24233;370
20260406 042000;24233.75;24233.75;24221.5;24222;483
20260406 042100;24223.25;24226.75;24221.75;24224.5;238
20260406 042200;24224.5;24229;24224.5;24227.25;190
20260406 042300;24228;24230.25;24226;24227.5;185
20260406 042400;24227.75;24231.75;24226;24227.75;181
20260406 042500;24228.5;24231.25;24225.25;24229.75;149
20260406 042600;24230;24232.5;24228.5;24231;183
20260406 042700;24231.25;24232;24227;24230.5;125
20260406 042800;24229.75;24229.75;24219.25;24224;463
20260406 042900;24224;24225.75;24222.5;24225.5;174
20260406 043000;24225.75;24228.25;24223.5;24227.5;130
20260406 043100;24227.25;24228.25;24221.5;24223;195
20260406 043200;24223.75;24230.25;24222.5;24229.75;146
20260406 043300;24230.25;24232.75;24227;24229;235
20260406 043400;24228.75;24230.25;24225;24228.5;141
20260406 043500;24229.25;24247.5;24227.5;24245;1229
20260406 043600;24242.5;24252;24240.75;24247.25;713
20260406 043700;24247;24251.5;24245.75;24248.75;279
20260406 043800;24249.75;24249.75;24245.25;24247.5;257
20260406 043900;24247.5;24254;24247;24252.5;302
20260406 044000;24251.75;24251.75;24247.75;24249.5;159
20260406 044100;24250;24253.75;24240.75;24244.75;463
20260406 044200;24245.25;24254.5;24244;24254;375
20260406 044300;24254;24258.25;24249;24251.25;409
20260406 044400;24252.25;24255.25;24251.25;24252.5;127
20260406 044500;24252.5;24254.5;24249.5;24252.25;181
20260406 044600;24252.75;24255;24247;24247.5;208
20260406 044700;24247.5;24249.25;24244.25;24247;354
20260406 044800;24246.75;24248.5;24244.25;24247.5;176
20260406 044900;24247.25;24254;24247;24250;259
20260406 045000;24250.5;24256;24250;24254.25;280
20260406 045100;24254;24255;24249.75;24250.25;191
20260406 045200;24249.75;24258;24247.5;24257.5;246
20260406 045300;24256.75;24261;24255.75;24258;438
20260406 045400;24257.75;24257.75;24253.5;24256.5;126
20260406 045500;24256.5;24259;24255;24255.75;141
20260406 045600;24255.5;24259.75;24255;24256.25;115
20260406 045700;24256;24256;24249.25;24250;370
20260406 045800;24250.5;24256;24248.75;24255;283
20260406 045900;24255.5;24255.5;24250.75;24253.75;107
20260406 050000;24253.25;24254.25;24250.5;24252.5;108
20260406 050100;24252.75;24259.5;24252.75;24254.75;362
20260406 050200;24254;24259.25;24251.5;24256;246
20260406 050300;24256.25;24257;24252;24254;148
20260406 050400;24252.5;24256.75;24252.5;24255.25;128
20260406 050500;24255.25;24258.75;24253.25;24254.25;117
20260406 050600;24254.25;24260;24254.25;24256.75;223
20260406 050700;24257;24257;24250.75;24255.5;164
20260406 050800;24255.25;24258.75;24253;24257.5;102
20260406 050900;24258;24258.75;24253.75;24258;199
20260406 051000;24258.75;24268.75;24258;24266;699
20260406 051100;24266.5;24266.75;24260.5;24262.25;279
20260406 051200;24263;24263.25;24260.25;24260.5;168
20260406 051300;24260.75;24263.5;24258.25;24260.25;181
20260406 051400;24260.5;24266;24256.25;24257;276
20260406 051500;24257.25;24260.75;24255.25;24260.5;260
20260406 051600;24260.75;24262;24257.5;24257.5;350
20260406 051700;24257.75;24266;24256.5;24265.5;222
20260406 051800;24265.25;24265.25;24260;24260;131
20260406 051900;24260.5;24264.5;24258.25;24262.5;112
20260406 052000;24263.25;24265;24260.5;24265;129
20260406 052100;24265;24266.25;24261;24261.5;158
20260406 052200;24261.75;24262;24247.75;24254.5;748
20260406 052300;24254.25;24257.75;24253;24255.75;264
20260406 052400;24256.25;24262;24252.75;24261.5;308
20260406 052500;24261.75;24265.75;24261;24264;244
20260406 052600;24264.25;24264.5;24259.25;24260.25;134
20260406 052700;24259.25;24263.25;24257.25;24261.5;210
20260406 052800;24261.75;24263.25;24259;24260;128
20260406 052900;24259.5;24261;24254.5;24256.5;151
20260406 053000;24256.5;24257.25;24250.25;24251.25;241
20260406 053100;24251.75;24254.5;24241.75;24242.5;766
20260406 053200;24242.75;24250.75;24242.25;24248.5;376
20260406 053300;24249.25;24250.5;24236;24238;618
20260406 053400;24239;24245;24239;24243.75;256
20260406 053500;24244.25;24246.5;24237;24244.5;318
20260406 053600;24245;24245;24240.5;24241.5;234
20260406 053700;24241.5;24243.5;24238.5;24241;246
20260406 053800;24241;24242.25;24238.5;24239.25;119
20260406 053900;24239.25;24244.5;24236;24241.5;290
20260406 054000;24241.5;24242;24236;24237.25;198
20260406 054100;24238;24239.75;24231.25;24232.25;415
20260406 054200;24231.75;24232.25;24223;24226.25;743
20260406 054300;24225.75;24228.5;24224;24227.25;241
20260406 054400;24227.25;24230.75;24225.25;24229.25;225
20260406 054500;24228.5;24230;24225.25;24227.25;216
20260406 054600;24227.5;24230.25;24224.75;24227;250
20260406 054700;24228;24232;24222.25;24222.75;284
20260406 054800;24223;24228.5;24220.75;24228.25;244
20260406 054900;24228;24228;24212.75;24215.5;522
20260406 055000;24215;24220;24214.5;24216.5;241
20260406 055100;24216.75;24225.75;24215.5;24223;423
20260406 055200;24222.5;24226.5;24222;24225.25;237
20260406 055300;24225.75;24225.75;24220.5;24222.5;157
20260406 055400;24223.5;24230.25;24222;24229.25;295
20260406 055500;24229.25;24231.5;24226.25;24230.25;238
20260406 055600;24231;24237.25;24230.75;24232.25;568
20260406 055700;24232.75;24237;24228.75;24235.5;269
20260406 055800;24234.25;24235;24230.25;24231.5;133
20260406 055900;24231.75;24239.25;24231;24234.25;196
20260406 060000;24234.25;24234.75;24229.25;24232.75;153
20260406 060100;24232.25;24233;24220.5;24222.25;614
20260406 060200;24223;24228.5;24220.5;24220.75;405
20260406 060300;24220.5;24225.25;24219.75;24224.75;203
20260406 060400;24225.5;24231;24219.75;24221.75;309
20260406 060500;24221.25;24228.5;24220.75;24225.25;190
20260406 060600;24225.5;24230.75;24221.5;24230.75;265
20260406 060700;24230.5;24242.5;24230.5;24242.5;927
20260406 060800;24241.25;24250.75;24239.5;24247.75;817
20260406 060900;24247.5;24252;24245.5;24247.25;412
20260406 061000;24247.25;24250;24245;24247;296
20260406 061100;24247;24250.5;24244.75;24249.25;266
20260406 061200;24249;24258.75;24248.5;24257.25;652
20260406 061300;24256.75;24274;24255;24270.25;1175
20260406 061400;24270.25;24274.25;24267;24273.25;704
20260406 061500;24272.25;24277.5;24270.25;24274.25;608
20260406 061600;24274;24275.5;24266.75;24270;435
20260406 061700;24269.5;24272;24261.5;24262.75;583
20260406 061800;24261.75;24267;24261.75;24262;204
20260406 061900;24262;24262;24253;24255.75;584
20260406 062000;24257;24257.75;24248.5;24251;385
20260406 062100;24251.25;24253.5;24246.5;24246.75;330
20260406 062200;24247.25;24253.25;24246.5;24251;224
20260406 062300;24250.75;24252;24238.5;24242;645
20260406 062400;24241.25;24244;24237;24242.5;393
20260406 062500;24243.25;24248.75;24242.25;24244.5;332
20260406 062600;24245.25;24247;24239;24242.25;288
20260406 062700;24242.75;24244.75;24240;24242.75;217
20260406 062800;24241.5;24246.25;24240;24244.25;157
20260406 062900;24244;24245;24231;24233;545
20260406 063000;24233.5;24234;24222.5;24226;668
20260406 063100;24225.75;24226;24216;24222;727
20260406 063200;24222.75;24232.25;24221.25;24231.5;574
20260406 063300;24232;24236.75;24231.25;24235.75;383
20260406 063400;24235.5;24236;24229.25;24230.5;210
20260406 063500;24229.5;24233.5;24225.25;24227.5;186
20260406 063600;24228.5;24230.75;24223.75;24225.5;275
20260406 063700;24225.75;24229;24222.75;24228.5;190
20260406 063800;24228.5;24229.75;24220.75;24221;237
20260406 063900;24221.75;24226.5;24220.25;24225.75;259
20260406 064000;24225.25;24231.75;24224.5;24231;292
20260406 064100;24229.75;24230.75;24223.5;24225.5;209
20260406 064200;24225.75;24229.75;24223.25;24228;180
20260406 064300;24228.25;24230.25;24226.75;24228.75;199
20260406 064400;24230;24238;24230;24236.25;362
20260406 064500;24236.25;24237;24231.75;24232;187
20260406 064600;24231.25;24231.25;24222.25;24223;401
20260406 064700;24222.25;24226.5;24219.5;24221;401
20260406 064800;24221.75;24225.75;24220.5;24223.25;343
20260406 064900;24223.75;24229.25;24221.75;24228.75;255
20260406 065000;24229;24234.75;24228.25;24232.5;365
20260406 065100;24232.5;24290.5;24229.25;24256.25;3191
20260406 065200;24256.5;24286;24253.5;24280;1594
20260406 065300;24279.5;24291.25;24270;24274.5;1098
20260406 065400;24273.5;24275.75;24254.5;24259.5;1015
20260406 065500;24260.5;24262.75;24247;24252.5;569
20260406 065600;24252.75;24254.5;24246;24249.75;413
20260406 065700;24249.75;24259;24246.5;24255;464
20260406 065800;24255.5;24259.5;24251.75;24258.75;382
20260406 065900;24257.75;24262.5;24250.75;24253.75;393
20260406 070000;24253.25;24260.5;24252.25;24256.5;345
20260406 070100;24256.25;24262;24248.75;24255;642
20260406 070200;24255.75;24256;24242.25;24243.75;528
20260406 070300;24243;24247.5;24240.25;24243.25;447
20260406 070400;24244.25;24245.5;24238.25;24239.75;260
20260406 070500;24240;24240.75;24228.5;24230.75;616
20260406 070600;24230.5;24237.25;24229.75;24233;415
20260406 070700;24233.5;24236.25;24225.25;24229.75;485
20260406 070800;24229.25;24235.25;24229.25;24233.25;267
20260406 070900;24233.5;24234.5;24224.5;24225.75;337
20260406 071000;24225.25;24229.75;24218.25;24220.75;625
20260406 071100;24220.25;24224;24209.25;24224;1059
20260406 071200;24224;24226;24207.5;24209.25;1087
20260406 071300;24208.5;24217.5;24208.25;24215;459
20260406 071400;24214.75;24223.5;24214.75;24221.25;326
20260406 071500;24220;24226;24215.25;24225.75;515
20260406 071600;24226.5;24247.5;24226.5;24245;1391
20260406 071700;24246.25;24255.25;24239.25;24241.5;877
20260406 071800;24241.25;24248.75;24240.5;24246;353
20260406 071900;24246.75;24247;24241.5;24243.25;219
20260406 072000;24243.75;24244.75;24237.5;24239.5;294
20260406 072100;24239.5;24243.5;24239.5;24240.25;247
20260406 072200;24240.75;24249.75;24239.75;24247.75;394
20260406 072300;24248;24248.25;24240.75;24242.75;326
20260406 072400;24243;24243.5;24225.25;24233.75;764
20260406 072500;24233.25;24236.25;24226.75;24235.75;347
20260406 072600;24236;24247;24235;24243.5;464
20260406 072700;24243.75;24247.75;24241.75;24245.25;263
20260406 072800;24245.25;24245.25;24237.75;24237.75;312
20260406 072900;24238;24242.5;24235.75;24240.5;381
20260406 073000;24241.75;24247.25;24235.5;24238.5;309
20260406 073100;24236;24246.25;24234.5;24244.5;460
20260406 073200;24244.75;24257;24243;24251.5;725
20260406 073300;24252;24257.25;24249;24252.25;680
20260406 073400;24252.25;24253.75;24246;24246.25;343
20260406 073500;24247;24256;24245;24254.5;437
20260406 073600;24255;24260;24252;24258.75;570
20260406 073700;24259.5;24268;24256.25;24267.75;590
20260406 073800;24267.5;24269;24262.25;24262.75;426
20260406 073900;24262.25;24271;24261.75;24269;397
20260406 074000;24269.25;24270;24261.75;24261.75;277
20260406 074100;24262.25;24263.75;24257.5;24260;339
20260406 074200;24260.5;24270;24254;24266.5;576
20260406 074300;24266.5;24282.75;24266.25;24280.5;936
20260406 074400;24279.5;24282;24269.5;24270.5;530
20260406 074500;24271;24275.75;24270.5;24275.25;328
20260406 074600;24274.75;24281.25;24271.5;24278;355
20260406 074700;24279.5;24283.75;24275.75;24276.25;362
20260406 074800;24276;24284.5;24272.75;24282.25;423
20260406 074900;24282.25;24296.75;24279.75;24291;871
20260406 075000;24291.5;24295;24281.75;24294.5;617
20260406 075100;24293.75;24300.75;24290;24297.75;824
20260406 075200;24298.5;24309;24296.75;24306;857
20260406 075300;24306.5;24325.75;24302.25;24323.5;1644
20260406 075400;24322.5;24324.5;24308.75;24308.75;817
20260406 075500;24309.5;24312;24305;24308.25;475
20260406 075600;24307.75;24317.75;24306.5;24317;552
20260406 075700;24316;24323;24314.25;24321;376
20260406 075800;24321.5;24322.75;24316;24321.25;452
20260406 075900;24321.75;24325.75;24315.25;24316.5;580
20260406 080000;24316;24316.75;24306.25;24309.75;675
20260406 080100;24309.75;24329.75;24309;24320.75;1393
20260406 080200;24319.75;24325.75;24314;24320.5;624
20260406 080300;24320.5;24326.5;24320.5;24325.5;571
20260406 080400;24326;24335.75;24322.25;24330.5;1087
20260406 080500;24330.75;24335.25;24326.25;24334.75;584
20260406 080600;24334.25;24336.5;24320.5;24330.75;767
20260406 080700;24329.75;24332.5;24317.25;24318.5;647
20260406 080800;24319;24320.25;24313.75;24318.25;659
20260406 080900;24318.75;24327.5;24315.5;24326.25;710
20260406 081000;24326;24331.75;24324.75;24328;413
20260406 081100;24328.5;24329.25;24320.5;24321.5;463
20260406 081200;24321.5;24334.25;24320;24330.75;524
20260406 081300;24330.5;24330.75;24323.25;24327;452
20260406 081400;24327.25;24331.25;24326;24328.25;372
20260406 081500;24328;24330.75;24325;24328.75;324
20260406 081600;24328.5;24337.75;24328.5;24332.25;561
20260406 081700;24331;24333.25;24322.25;24332.5;479
20260406 081800;24332.5;24337.5;24327.75;24330.5;463
20260406 081900;24330.25;24330.75;24315.25;24316.5;514
20260406 082000;24315.75;24323;24315.25;24320.5;476
20260406 082100;24319;24333.25;24318.75;24331.5;443
20260406 082200;24331.5;24335.75;24325;24333;342
20260406 082300;24332.5;24337.25;24329.75;24334.75;479
20260406 082400;24334.5;24340;24330.75;24331;503
20260406 082500;24331.75;24343;24328.25;24341;579
20260406 082600;24341;24358;24336;24357;1869
20260406 082700;24356.75;24360.75;24353.25;24358;758
20260406 082800;24358.25;24359.5;24351.25;24351.75;454
20260406 082900;24352.25;24353.5;24342;24345.25;629
20260406 083000;24345.75;24353.25;24345;24350;284
20260406 083100;24349.75;24353.75;24346.75;24347;481
20260406 083200;24347;24357.75;24344.25;24355.25;490
20260406 083300;24355.5;24363.5;24352.5;24361;578
20260406 083400;24360.75;24363.5;24355.75;24361.5;388
20260406 083500;24361.25;24373.5;24361.25;24366.5;1084
20260406 083600;24367;24383;24363.75;24381.75;1415
20260406 083700;24381;24392.25;24374.75;24388.25;1347
20260406 083800;24388.75;24388.75;24377.25;24378.25;946
20260406 083900;24378.25;24390;24378.25;24383.5;522
20260406 084000;24384.75;24385.5;24380;24383.25;316
20260406 084100;24384;24385.25;24378.5;24384.75;282
20260406 084200;24384.5;24391.5;24383.5;24388.75;431
20260406 084300;24388.75;24393.5;24383;24386;484
20260406 084400;24386;24388.75;24382.25;24388.75;327
20260406 084500;24388.5;24393;24386.75;24389.75;297
20260406 084600;24389.25;24389.75;24380.25;24380.25;396
20260406 084700;24380.75;24389.25;24380.25;24386.5;328
20260406 084800;24387.5;24391.5;24380.5;24384.25;469
20260406 084900;24383.5;24387.5;24380.75;24385.5;488
20260406 085000;24385.75;24391.5;24384.75;24385.75;381
20260406 085100;24386;24386;24375.5;24377.5;522
20260406 085200;24376.5;24379.75;24373.5;24373.5;361
20260406 085300;24373.75;24374;24367.75;24370.75;515
20260406 085400;24370.5;24371.75;24363.75;24365.25;507
20260406 085500;24365;24372.5;24364.5;24371.25;366
20260406 085600;24371;24372;24367.5;24369;184
20260406 085700;24369;24374;24367;24372;318
20260406 085800;24371.75;24382;24371;24378.75;514
20260406 085900;24379.5;24379.75;24369;24369.75;424
20260406 090000;24369.5;24371;24367.75;24370.75;198
20260406 090100;24370.25;24377.25;24366.5;24373.25;641
20260406 090200;24375;24379.75;24372.5;24377.75;458
20260406 090300;24377.25;24384;24374.75;24378.75;549
20260406 090400;24379;24389.75;24378.25;24386.25;590
20260406 090500;24385.5;24388.5;24381.75;24384.5;400
20260406 090600;24384.25;24398.25;24383;24385;1106
20260406 090700;24384.25;24389.75;24381.75;24387.25;398
20260406 090800;24387;24387;24376;24379.25;542
20260406 090900;24379.75;24387.25;24379.75;24385.5;352
20260406 091000;24384.75;24386.25;24378;24382;261
20260406 091100;24381.75;24388;24376.75;24377.25;245
20260406 091200;24377.25;24379.5;24375;24377.25;347
20260406 091300;24377.5;24380.5;24374.5;24376.75;289
20260406 091400;24377.5;24378.75;24375.75;24377.5;232
20260406 091500;24377;24379.5;24375.5;24378.75;236
20260406 091600;24380;24382.25;24371.5;24372;464
20260406 091700;24372.75;24379.25;24372.5;24373.5;253
20260406 091800;24373.75;24374.5;24368.25;24371.5;279
20260406 091900;24371.25;24380;24370;24380;476
20260406 092000;24380;24388;24376;24385.5;473
20260406 092100;24384.75;24387.75;24383.5;24383.75;323
20260406 092200;24383.25;24389.5;24380.75;24387.25;258
20260406 092300;24387;24395.25;24387;24394.25;581
20260406 092400;24393.5;24395.5;24387.5;24387.5;314
20260406 092500;24387.75;24390.5;24373.75;24376.25;517
20260406 092600;24377;24380;24371.75;24374.5;452
20260406 092700;24374.75;24380;24371.5;24376.75;252
20260406 092800;24377.25;24382.5;24376.75;24380.5;248
20260406 092900;24380.5;24381.75;24378;24380;235
20260406 093000;24379.75;24384;24377.75;24381;238
20260406 093100;24380.75;24386.5;24379.5;24385.25;299
20260406 093200;24386.75;24389.25;24380.5;24388;553
20260406 093300;24388.5;24389.25;24383;24386.75;281
20260406 093400;24387;24387;24383.25;24386;114
20260406 093500;24385.25;24386.75;24381.75;24384.25;205
20260406 093600;24384.75;24385.25;24380.25;24381.75;257
20260406 093700;24380.25;24383;24377.5;24381.25;364
20260406 093800;24382;24383;24379.5;24380.25;136
20260406 093900;24380.25;24383.25;24379.25;24381;235
20260406 094000;24381;24381.5;24378.25;24379.25;156
20260406 094100;24379.5;24381.5;24374;24379;340
20260406 094200;24379.5;24379.5;24374.75;24376.75;220
20260406 094300;24377;24379;24374.25;24376.75;177
20260406 094400;24377.75;24378;24373.75;24374;131
20260406 094500;24373.75;24375.5;24369.75;24372;537
20260406 094600;24372.25;24375.5;24371.5;24373;359
20260406 094700;24373.25;24378;24372.5;24374.5;322
20260406 094800;24375;24378.5;24372.5;24372.5;231
20260406 094900;24373.5;24375.5;24369;24372.25;362
20260406 095000;24372;24376.5;24371;24372.5;258
20260406 095100;24372.5;24372.5;24360;24365.5;846
20260406 095200;24366.5;24370.75;24360;24368.5;671
20260406 095300;24368.5;24370.5;24360.5;24361.5;434
20260406 095400;24361.5;24367.25;24353.5;24355;593
20260406 095500;24354.25;24356.25;24332.75;24348.75;2133
20260406 095600;24348.5;24356.25;24348;24348.75;661
20260406 095700;24349.25;24349.5;24340.25;24343;587
20260406 095800;24344;24344.5;24333;24337.75;714
20260406 095900;24337.75;24338.25;24332;24335.75;629
20260406 100000;24336.75;24338.75;24333.25;24336.75;439
20260406 100100;24337.75;24339.5;24327;24327.75;781
20260406 100200;24328.5;24334.75;24327.25;24331.75;614
20260406 100300;24332;24344.25;24330.5;24332.25;659
20260406 100400;24332.25;24335.75;24326.5;24333.5;643
20260406 100500;24334.5;24341.5;24334;24340.5;370
20260406 100600;24340.25;24342.5;24335.5;24338;265
20260406 100700;24337.5;24352;24337.5;24350.5;773
20260406 100800;24351.25;24353;24347.25;24350.25;273
20260406 100900;24351;24354.25;24349.75;24353.75;279
20260406 101000;24354;24356.25;24351.5;24355.5;423
20260406 101100;24355.25;24359;24352.5;24355.75;485
20260406 101200;24355.25;24356.25;24350.5;24353;315
20260406 101300;24352.5;24359.25;24347.75;24359.25;360
20260406 101400;24358.75;24359.25;24351;24351.25;370
20260406 101500;24352;24355;24347.75;24350;279
20260406 101600;24350;24350.5;24345.5;24346.5;286
20260406 101700;24345.75;24352.75;24343.25;24351.25;359
20260406 101800;24351;24352.25;24349.25;24349.75;164
20260406 101900;24349.25;24350.25;24345.5;24350;156
20260406 102000;24350.75;24353;24345.5;24347.25;210
20260406 102100;24347.25;24348.75;24340.25;24341.5;296
20260406 102200;24341.75;24344.25;24341.5;24342.5;165
20260406 102300;24343;24348.25;24342.5;24346.75;192
20260406 102400;24347;24352;24345.75;24349;257
20260406 102500;24349;24350.5;24342.25;24342.75;219
20260406 102600;24342.75;24342.75;24335;24339.75;505
20260406 102700;24340.25;24340.75;24328.75;24331.5;746
20260406 102800;24332;24334.75;24327.75;24334.5;380
20260406 102900;24334.75;24343.75;24333;24343.5;482
20260406 103000;24344;24346.5;24341;24343.5;353
20260406 103100;24343.25;24344.25;24336.75;24340;277
20260406 103200;24340.5;24349.5;24340.5;24347.5;257
20260406 103300;24347;24347.25;24339.5;24343.5;260
20260406 103400;24343;24346.25;24341.75;24346;158
20260406 103500;24346;24346;24342.75;24345.5;92
20260406 103600;24345.75;24348;24342.5;24344.25;117
20260406 103700;24344;24353.75;24343.5;24352.5;290
20260406 103800;24352;24354.5;24348.75;24352;280
20260406 103900;24352;24356.25;24349;24350;337
20260406 104000;24349.25;24350.25;24346.25;24347;199
20260406 104100;24346.25;24351.25;24346.25;24349.75;165
20260406 104200;24350;24351;24346.75;24347;185
20260406 104300;24346.75;24348.75;24341.5;24346;206
20260406 104400;24346.75;24348.25;24340.25;24343.5;235
20260406 104500;24344.5;24344.75;24340.5;24344.75;165
20260406 104600;24345;24346.75;24340.75;24342.5;189
20260406 104700;24342.5;24343.75;24264;24290.25;5564
20260406 104800;24291.75;24313.25;24291.25;24302.25;1420
20260406 104900;24303.5;24329.5;24302.25;24327.5;1259
20260406 105000;24327.75;24330.75;24316;24324.25;1009
20260406 105100;24324.25;24332.5;24319;24329.5;809
20260406 105200;24329;24329;24310.5;24315.75;825
20260406 105300;24315;24329.5;24314;24327.5;456
20260406 105400;24328;24328.5;24321.5;24325.25;477
20260406 105500;24325.25;24325.25;24308.5;24314;874
20260406 105600;24313.75;24320.25;24313.5;24318;507
20260406 105700;24318.75;24323.25;24316.5;24317.75;447
20260406 105800;24317.5;24320.75;24308.75;24314.25;577
20260406 105900;24315;24315;24308.5;24312.5;443
20260406 110000;24312.5;24316;24310;24315.25;338
20260406 110100;24315.25;24316.75;24304.5;24305.5;802
20260406 110200;24305.25;24311.5;24302.25;24307;403
20260406 110300;24308.25;24316.75;24305;24308.75;720
20260406 110400;24309.25;24311.75;24295;24299.75;1087
20260406 110500;24300.75;24308.5;24294.5;24305.25;1080
20260406 110600;24304.25;24305.5;24298.75;24305.5;372
20260406 110700;24305.5;24311;24301.5;24303.75;491
20260406 110800;24303.75;24303.75;24295.25;24299.25;678
20260406 110900;24299.5;24306;24298.5;24302.75;328
20260406 111000;24302.75;24307.25;24300.5;24304;298
20260406 111100;24303.75;24306.25;24289.5;24296;543
20260406 111200;24295;24299.5;24283;24287;1078
20260406 111300;24286.5;24293.5;24284;24287.75;552
20260406 111400;24289;24295.5;24287.5;24295.5;422
20260406 111500;24294.5;24298.75;24285.75;24288;593
20260406 111600;24289;24295.25;24282.5;24292;643
20260406 111700;24292;24300.25;24289.25;24297.5;660
20260406 111800;24298;24306.5;24297.5;24305;618
20260406 111900;24305.75;24311.75;24303;24307.75;710
20260406 112000;24308;24311.75;24306;24308.5;467
20260406 112100;24308.5;24309.75;24301.75;24303.5;388
20260406 112200;24304;24309.5;24300.25;24300.5;425
20260406 112300;24301.25;24301.25;24284;24286.25;1117
20260406 112400;24286.25;24294;24286.25;24292.5;412
20260406 112500;24291.25;24298.5;24291.25;24296.5;381
20260406 112600;24296.25;24302.75;24293;24294;410
20260406 112700;24294;24300.5;24293;24294.5;315
20260406 112800;24294.25;24301.5;24291.75;24300.25;339
20260406 112900;24300;24303.5;24298.25;24302;364
20260406 113000;24301.75;24305.75;24299.75;24301.75;368
20260406 113100;24301.25;24301.75;24294.75;24297.75;336
20260406 113200;24297;24305.5;24296.25;24302.5;298
20260406 113300;24301.75;24307.75;24297.5;24304.25;382
20260406 113400;24303.75;24309.5;24302.5;24306.5;510
20260406 113500;24306.5;24309;24303;24308.25;252
20260406 113600;24308.25;24315;24295.75;24311.25;1043
20260406 113700;24311.25;24312.25;24305.5;24308;555
20260406 113800;24308.5;24314.5;24308;24312;353
20260406 113900;24311.5;24312.5;24305;24306;345
20260406 114000;24307;24309.5;24304;24308.75;328
20260406 114100;24308.25;24311.25;24304.75;24305.25;491
20260406 114200;24305.75;24307.5;24299.75;24300;330
20260406 114300;24300.75;24306.5;24299.75;24305;297
20260406 114400;24305.75;24306;24297;24300;272
20260406 114500;24299.75;24299.75;24292;24295.25;574
20260406 114600;24295.75;24305.25;24295.75;24302.5;443
20260406 114700;24303.25;24305.5;24300.75;24303.25;295
20260406 114800;24303.25;24306;24294;24298;387
20260406 114900;24297;24304.75;24296.75;24298;338
20260406 115000;24297.75;24305;24297.5;24303.25;271
20260406 115100;24302.5;24311.75;24302.25;24310.5;352
20260406 115200;24310.5;24314.5;24306.25;24313.75;354
20260406 115300;24313.25;24316.75;24309.25;24310.25;414
20260406 115400;24309.75;24309.75;24305.25;24306.75;202
20260406 115500;24306.25;24312;24305.75;24309;225
20260406 115600;24308.5;24311;24302.5;24304.25;293
20260406 115700;24304.75;24309;24300.75;24307.25;392
20260406 115800;24306.5;24309.5;24304.5;24306;227
20260406 115900;24306.5;24309;24305.25;24309;206
20260406 120000;24308.5;24309.5;24302.75;24306;278
20260406 120100;24306;24308.25;24302.75;24305.25;409
20260406 120200;24305.25;24307;24300;24305.75;338
20260406 120300;24306;24307.25;24293.75;24297.5;1432
20260406 120400;24297.25;24305.5;24296.75;24299.25;509
20260406 120500;24298.75;24302.75;24297.25;24300.75;349
20260406 120600;24301;24304.25;24299.25;24303.75;244
20260406 120700;24304.25;24307.25;24300.75;24304.25;359
