strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,hour_ct,note
g_inside_bar_breakout,LONG,2023-05-05 18:40:00+00:00,13326.25,13321.25,13336.25,2023-05-05 18:44:00+00:00,13336.25,target,20.0,40,4.0,2023,13,"IB_break LONG ib=[13321.50,13327.75]"
a_asian_continuation,SHORT,2023-05-09 08:25:00+00:00,13310.25,13313.75,13303.25,2023-05-09 08:27:00+00:00,13303.25,target,14.0,28,2.0,2023,3,"ON_break SHORT close5=13301.50 on=[13307.50,13347.25]"
d_orb_fade_fixed,LONG,2023-05-09 16:47:00+00:00,13274.5,13269.25,13296.5,2023-05-09 17:45:00+00:00,13269.25,stop,-10.5,-21,58.0,2023,11,FADE LONG (failed SHORT) wick=95% d=2848
f_eod_mean_reversion,LONG,2023-05-09 19:10:00+00:00,13276.25,13271.300086358035,13286.149827283929,2023-05-09 19:12:00+00:00,13271.300086358035,stop,-10.0,-20,2.0,2023,14,EOD_rev LONG vwap=13286.15 dist=-9.90
a_asian_continuation,LONG,2023-05-10 12:40:00+00:00,13321.25,13317.75,13328.25,2023-05-10 12:41:00+00:00,13328.25,target,14.0,28,1.0,2023,7,"ON_break LONG close5=13377.00 on=[13202.00,13338.75]"
e_multi_day_breakout,LONG,2023-05-10 14:05:00+00:00,13416.0,13411.5,13425.0,2023-05-10 14:06:00+00:00,13425.0,target,18.0,36,1.0,2023,9,3d_break LONG 3dH=13368.00 3dL=13124.25
g_inside_bar_breakout,SHORT,2023-05-11 15:45:00+00:00,13437.5,13441.5,13429.5,2023-05-11 15:46:00+00:00,13429.5,target,16.0,32,1.0,2023,10,"IB_break SHORT ib=[13427.50,13441.25]"
e_multi_day_breakout,LONG,2023-05-11 16:20:00+00:00,13437.75,13433.0,13447.25,2023-05-11 16:23:00+00:00,13447.25,target,19.0,38,3.0,2023,11,3d_break LONG 3dH=13448.00 3dL=13249.25
g_inside_bar_breakout,SHORT,2023-05-11 17:20:00+00:00,13442.25,13448.75,13429.25,2023-05-11 17:24:00+00:00,13429.25,target,26.0,52,4.0,2023,12,"IB_break SHORT ib=[13434.00,13448.50]"
g_inside_bar_breakout,LONG,2023-05-11 18:30:00+00:00,13435.25,13427.75,13450.25,2023-05-11 18:40:00+00:00,13450.25,target,30.0,60,10.0,2023,13,"IB_break LONG ib=[13428.00,13437.00]"
g_inside_bar_breakout,SHORT,2023-05-15 17:40:00+00:00,13439.5,13443.25,13432.0,2023-05-15 17:41:00+00:00,13432.0,target,15.0,30,1.0,2023,12,"IB_break SHORT ib=[13436.50,13443.00]"
g_inside_bar_breakout,LONG,2023-05-15 17:50:00+00:00,13425.25,13420.75,13434.25,2023-05-15 17:51:00+00:00,13434.25,target,18.0,36,1.0,2023,12,"IB_break LONG ib=[13421.00,13428.25]"
g_inside_bar_breakout,SHORT,2023-05-15 18:25:00+00:00,13454.0,13457.25,13447.5,2023-05-15 18:26:00+00:00,13447.5,target,13.0,26,1.0,2023,13,"IB_break SHORT ib=[13451.25,13457.00]"
e_multi_day_breakout,LONG,2023-05-16 13:48:00+00:00,13504.25,13498.75,13515.25,2023-05-16 13:50:00+00:00,13498.75,stop,-11.0,-22,2.0,2023,8,3d_break LONG 3dH=13487.25 3dL=13310.00
g_inside_bar_breakout,SHORT,2023-05-16 16:15:00+00:00,13545.75,13547.75,13541.75,2023-05-16 16:17:00+00:00,13541.75,target,8.0,16,2.0,2023,11,"IB_break SHORT ib=[13540.25,13547.50]"
g_inside_bar_breakout,LONG,2023-05-16 17:45:00+00:00,13531.75,13526.25,13542.75,2023-05-16 17:48:00+00:00,13542.75,target,22.0,44,3.0,2023,12,"IB_break LONG ib=[13526.50,13536.75]"
g_inside_bar_breakout,LONG,2023-05-16 17:55:00+00:00,13542.0,13536.0,13554.0,2023-05-16 18:01:00+00:00,13536.0,stop,-12.0,-24,6.0,2023,12,"IB_break LONG ib=[13536.25,13543.75]"
b_rth_open_drive_scalp,SHORT,2023-05-17 13:35:00+00:00,13525.5,13530.0,13516.5,2023-05-17 13:36:00+00:00,13530.0,stop,-9.0,-18,1.0,2023,8,OR_drive SHORT progress=-17%
g_inside_bar_breakout,LONG,2023-05-17 15:15:00+00:00,13528.75,13525.5,13535.25,2023-05-17 15:17:00+00:00,13535.25,target,13.0,26,2.0,2023,10,"IB_break LONG ib=[13525.75,13535.50]"
