strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,hour_ct,note
raschke_long_only,LONG,2023-12-13 15:15:00+00:00,16627.25,16620.25,16641.25,2023-12-13 15:27:00+00:00,16620.25,stop,-14.0,-28,12.0,2023,9,raschke LONG pb=16631.25 ema=16621.69
raschke_loose_trend,SHORT,2023-12-13 16:55:00+00:00,16606.0,16615.75,16586.5,2023-12-13 18:02:00+00:00,16586.5,target,39.0,78,67.0,2023,10,raschke SHORT pb=16603.75 ema=16615.62
raschke_baseline,SHORT,2023-12-13 17:30:00+00:00,16603.0,16612.5,16584.0,2023-12-13 18:04:00+00:00,16584.0,target,38.0,76,34.0,2023,11,raschke SHORT pb=16602.75 ema=16609.07
raschke_ema9_ref,SHORT,2023-12-13 17:30:00+00:00,16603.0,16612.5,16584.0,2023-12-13 18:04:00+00:00,16584.0,target,38.0,76,34.0,2023,11,raschke SHORT pb=16602.75 ema=16603.78
raschke_1.5r_target,SHORT,2023-12-13 17:30:00+00:00,16603.0,16612.5,16588.75,2023-12-13 17:43:00+00:00,16588.75,target,28.5,57,13.0,2023,11,raschke SHORT pb=16602.75 ema=16609.07
raschke_3r_target,SHORT,2023-12-13 17:30:00+00:00,16603.0,16612.5,16574.5,2023-12-13 19:00:00+00:00,16612.5,stop,-19.0,-38,90.0,2023,11,raschke SHORT pb=16602.75 ema=16609.07
raschke_short_only,SHORT,2023-12-13 17:30:00+00:00,16603.0,16612.5,16584.0,2023-12-13 18:04:00+00:00,16584.0,target,38.0,76,34.0,2023,11,raschke SHORT pb=16602.75 ema=16609.07
raschke_ema9_ref,SHORT,2023-12-13 18:05:00+00:00,16587.0,16594.25,16572.5,2023-12-13 18:46:00+00:00,16594.25,stop,-14.5,-29,41.0,2023,12,raschke SHORT pb=16583.50 ema=16592.53
raschke_ema50_ref,SHORT,2023-12-13 18:55:00+00:00,16599.5,16601.75,16595.0,2023-12-13 18:57:00+00:00,16601.75,stop,-4.5,-9,2.0,2023,12,raschke SHORT pb=16590.75 ema=16601.32
raschke_ema9_ref,SHORT,2023-12-14 15:35:00+00:00,16801.75,16807.75,16789.75,2023-12-14 15:36:00+00:00,16789.75,target,24.0,48,1.0,2023,9,raschke SHORT pb=16783.00 ema=16806.13
raschke_baseline,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16799.75,2023-12-14 16:02:00+00:00,16799.75,target,16.0,32,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_strict_trend,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16799.75,2023-12-14 16:02:00+00:00,16799.75,target,16.0,32,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_loose_trend,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16799.75,2023-12-14 16:02:00+00:00,16799.75,target,16.0,32,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_1.5r_target,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16801.75,2023-12-14 16:02:00+00:00,16801.75,target,12.0,24,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_3r_target,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16795.75,2023-12-14 16:02:00+00:00,16795.75,target,24.0,48,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_short_only,SHORT,2023-12-14 16:00:00+00:00,16807.75,16811.75,16799.75,2023-12-14 16:02:00+00:00,16799.75,target,16.0,32,2.0,2023,10,raschke SHORT pb=16779.75 ema=16810.31
raschke_ema9_ref,SHORT,2023-12-14 18:45:00+00:00,16693.5,16701.75,16677.0,2023-12-14 18:48:00+00:00,16677.0,target,33.0,66,3.0,2023,12,raschke SHORT pb=16690.00 ema=16699.63
raschke_baseline,LONG,2023-12-15 15:10:00+00:00,16823.75,16814.5,16842.25,2023-12-15 15:11:00+00:00,16814.5,stop,-18.5,-37,1.0,2023,9,raschke LONG pb=16832.25 ema=16814.39
raschke_loose_trend,LONG,2023-12-15 15:10:00+00:00,16823.75,16814.5,16842.25,2023-12-15 15:11:00+00:00,16814.5,stop,-18.5,-37,1.0,2023,9,raschke LONG pb=16832.25 ema=16814.39
raschke_ema9_ref,LONG,2023-12-15 15:10:00+00:00,16823.75,16816.25,16838.75,2023-12-15 15:11:00+00:00,16816.25,stop,-15.0,-30,1.0,2023,9,raschke LONG pb=16836.50 ema=16825.74
raschke_1.5r_target,LONG,2023-12-15 15:10:00+00:00,16823.75,16814.5,16837.625,2023-12-15 15:11:00+00:00,16814.5,stop,-18.5,-37,1.0,2023,9,raschke LONG pb=16832.25 ema=16814.39
raschke_3r_target,LONG,2023-12-15 15:10:00+00:00,16823.75,16814.5,16851.5,2023-12-15 15:11:00+00:00,16814.5,stop,-18.5,-37,1.0,2023,9,raschke LONG pb=16832.25 ema=16814.39
raschke_long_only,LONG,2023-12-15 15:10:00+00:00,16823.75,16814.5,16842.25,2023-12-15 15:11:00+00:00,16814.5,stop,-18.5,-37,1.0,2023,9,raschke LONG pb=16832.25 ema=16814.39
raschke_baseline,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16784.25,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_strict_trend,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16784.25,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_loose_trend,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16784.25,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_1.5r_target,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16788.5,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_3r_target,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16775.75,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_short_only,SHORT,2023-12-15 19:25:00+00:00,16801.25,16809.75,16784.25,2023-12-15 19:31:00+00:00,16809.75,stop,-17.0,-34,6.0,2023,13,raschke SHORT pb=16798.25 ema=16807.74
raschke_loose_trend,LONG,2023-12-15 20:20:00+00:00,16822.5,16815.5,16836.5,2023-12-15 20:27:00+00:00,16836.5,target,28.0,56,7.0,2023,14,raschke LONG pb=16825.50 ema=16815.52
raschke_baseline,LONG,2023-12-18 14:30:00+00:00,16848.0,16841.25,16861.5,2023-12-18 14:31:00+00:00,16861.5,target,27.0,54,1.0,2023,8,raschke LONG pb=16848.75 ema=16844.17
raschke_loose_trend,LONG,2023-12-18 14:30:00+00:00,16848.0,16841.25,16861.5,2023-12-18 14:31:00+00:00,16861.5,target,27.0,54,1.0,2023,8,raschke LONG pb=16848.75 ema=16844.17
raschke_1.5r_target,LONG,2023-12-18 14:30:00+00:00,16848.0,16841.25,16858.125,2023-12-18 14:31:00+00:00,16858.125,target,20.0,40,1.0,2023,8,raschke LONG pb=16848.75 ema=16844.17
raschke_3r_target,LONG,2023-12-18 14:30:00+00:00,16848.0,16841.25,16868.25,2023-12-18 14:31:00+00:00,16868.25,target,40.5,81,1.0,2023,8,raschke LONG pb=16848.75 ema=16844.17
raschke_long_only,LONG,2023-12-18 14:30:00+00:00,16848.0,16841.25,16861.5,2023-12-18 14:31:00+00:00,16861.5,target,27.0,54,1.0,2023,8,raschke LONG pb=16848.75 ema=16844.17
raschke_ema9_ref,LONG,2023-12-18 17:05:00+00:00,16909.5,16904.5,16919.5,2023-12-18 17:08:00+00:00,16919.5,target,20.0,40,3.0,2023,11,raschke LONG pb=16917.00 ema=16906.30
raschke_ema9_ref,LONG,2023-12-18 18:45:00+00:00,16949.5,16941.75,16965.0,2023-12-18 19:13:00+00:00,16965.0,target,31.0,62,28.0,2023,12,raschke LONG pb=16950.50 ema=16944.30
raschke_ema9_ref,LONG,2023-12-18 19:20:00+00:00,16962.0,16953.75,16978.5,2023-12-18 19:30:00+00:00,16953.75,stop,-16.5,-33,10.0,2023,13,raschke LONG pb=16963.25 ema=16956.48
raschke_baseline,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16962.5,2023-12-18 19:38:00+00:00,16962.5,target,20.0,40,3.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_strict_trend,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16962.5,2023-12-18 19:38:00+00:00,16962.5,target,20.0,40,3.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_loose_trend,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16962.5,2023-12-18 19:38:00+00:00,16962.5,target,20.0,40,3.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_1.5r_target,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16960.0,2023-12-18 19:38:00+00:00,16960.0,target,15.0,30,3.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_3r_target,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16967.5,2023-12-18 19:43:00+00:00,16967.5,target,30.0,60,8.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_long_only,LONG,2023-12-18 19:35:00+00:00,16952.5,16947.5,16962.5,2023-12-18 19:38:00+00:00,16962.5,target,20.0,40,3.0,2023,13,raschke LONG pb=16958.25 ema=16948.72
raschke_ema9_ref,LONG,2023-12-18 19:50:00+00:00,16966.25,16960.25,16978.25,2023-12-18 19:59:00+00:00,16960.25,stop,-12.0,-24,9.0,2023,13,raschke LONG pb=16970.50 ema=16963.43
raschke_baseline,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16979.5,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_strict_trend,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16979.5,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_loose_trend,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16979.5,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_1.5r_target,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16976.0,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_3r_target,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16986.5,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_long_only,LONG,2023-12-18 20:25:00+00:00,16965.5,16958.5,16979.5,2023-12-18 20:36:00+00:00,16958.5,stop,-14.0,-28,11.0,2023,14,raschke LONG pb=16968.75 ema=16959.29
raschke_ema50_ref,LONG,2023-12-19 15:45:00+00:00,16972.25,16964.75,16987.25,2023-12-19 15:49:00+00:00,16987.25,target,30.0,60,4.0,2023,9,raschke LONG pb=16981.50 ema=16968.79
raschke_ema9_ref,LONG,2023-12-19 16:00:00+00:00,17000.25,16993.0,17014.75,2023-12-19 16:01:00+00:00,16993.0,stop,-14.5,-29,1.0,2023,10,raschke LONG pb=17002.25 ema=16993.00
raschke_loose_trend,LONG,2023-12-19 18:35:00+00:00,16992.5,16985.25,17007.0,2023-12-19 18:37:00+00:00,16985.25,stop,-14.5,-29,2.0,2023,12,raschke LONG pb=16996.00 ema=16988.02
raschke_baseline,LONG,2023-12-19 19:00:00+00:00,16994.0,16985.25,17011.5,2023-12-19 20:08:00+00:00,16985.25,stop,-17.5,-35,68.0,2023,13,raschke LONG pb=16995.50 ema=16991.69
raschke_loose_trend,LONG,2023-12-19 19:00:00+00:00,16994.0,16985.25,17011.5,2023-12-19 20:08:00+00:00,16985.25,stop,-17.5,-35,68.0,2023,13,raschke LONG pb=16995.50 ema=16991.69
raschke_1.5r_target,LONG,2023-12-19 19:00:00+00:00,16994.0,16985.25,17007.125,2023-12-19 19:10:00+00:00,17007.125,target,26.0,52,10.0,2023,13,raschke LONG pb=16995.50 ema=16991.69
raschke_3r_target,LONG,2023-12-19 19:00:00+00:00,16994.0,16985.25,17020.25,2023-12-19 20:08:00+00:00,16985.25,stop,-17.5,-35,68.0,2023,13,raschke LONG pb=16995.50 ema=16991.69
raschke_long_only,LONG,2023-12-19 19:00:00+00:00,16994.0,16985.25,17011.5,2023-12-19 20:08:00+00:00,16985.25,stop,-17.5,-35,68.0,2023,13,raschke LONG pb=16995.50 ema=16991.69
raschke_ema9_ref,LONG,2023-12-19 19:05:00+00:00,16997.5,16992.5,17007.5,2023-12-19 19:10:00+00:00,17007.5,target,20.0,40,5.0,2023,13,raschke LONG pb=17001.00 ema=16996.45
raschke_strict_trend,LONG,2023-12-19 19:15:00+00:00,17001.0,16992.5,17018.0,2023-12-19 19:41:00+00:00,16992.5,stop,-17.0,-34,26.0,2023,13,raschke LONG pb=17001.00 ema=16994.29
raschke_ema9_ref,LONG,2023-12-19 19:15:00+00:00,17001.0,16997.0,17009.0,2023-12-19 19:22:00+00:00,16997.0,stop,-8.0,-16,7.0,2023,13,raschke LONG pb=17004.75 ema=16998.39
raschke_1.5r_target,LONG,2023-12-19 19:15:00+00:00,17001.0,16992.5,17013.75,2023-12-19 19:41:00+00:00,16992.5,stop,-17.0,-34,26.0,2023,13,raschke LONG pb=17001.00 ema=16994.29
raschke_ema9_ref,LONG,2023-12-19 19:30:00+00:00,17003.0,16997.25,17014.5,2023-12-19 19:40:00+00:00,16997.25,stop,-11.5,-23,10.0,2023,13,raschke LONG pb=17005.00 ema=17001.03
raschke_loose_trend,LONG,2023-12-20 14:30:00+00:00,16984.25,16978.25,16996.25,2023-12-20 14:31:00+00:00,16978.25,stop,-12.0,-24,1.0,2023,8,raschke LONG pb=16988.00 ema=16981.05
raschke_atr_stop,LONG,2023-12-20 14:45:00+00:00,17008.25,16999.142830450968,17026.464339098064,2023-12-20 15:00:00+00:00,17026.464339098064,target,36.5,73,15.0,2023,8,raschke LONG pb=16994.25 ema=16988.21
raschke_ema9_ref,LONG,2023-12-20 15:40:00+00:00,17056.0,17046.25,17075.5,2023-12-20 15:48:00+00:00,17046.25,stop,-19.5,-39,8.0,2023,9,raschke LONG pb=17054.75 ema=17047.13
raschke_baseline,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17046.0,2023-12-20 16:47:00+00:00,17046.0,target,19.0,38,2.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_strict_trend,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17046.0,2023-12-20 16:47:00+00:00,17046.0,target,19.0,38,2.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_loose_trend,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17046.0,2023-12-20 16:47:00+00:00,17046.0,target,19.0,38,2.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_1.5r_target,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17043.625,2023-12-20 16:47:00+00:00,17043.625,target,14.0,28,2.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_3r_target,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17050.75,2023-12-20 16:52:00+00:00,17050.75,target,28.5,57,7.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_long_only,LONG,2023-12-20 16:45:00+00:00,17036.5,17031.75,17046.0,2023-12-20 16:47:00+00:00,17046.0,target,19.0,38,2.0,2023,10,raschke LONG pb=17040.00 ema=17036.85
raschke_ema9_ref,LONG,2023-12-20 18:30:00+00:00,17060.0,17055.75,17068.5,2023-12-20 18:39:00+00:00,17055.75,stop,-8.5,-17,9.0,2023,12,raschke LONG pb=17061.75 ema=17057.39
raschke_loose_trend,SHORT,2023-12-20 19:00:00+00:00,17042.75,17048.0,17032.25,2023-12-20 19:02:00+00:00,17032.25,target,21.0,42,2.0,2023,13,raschke SHORT pb=17038.00 ema=17046.90
raschke_loose_trend,LONG,2023-12-21 19:30:00+00:00,16876.5,16867.25,16895.0,2023-12-21 19:38:00+00:00,16895.0,target,37.0,74,8.0,2023,13,raschke LONG pb=16881.50 ema=16870.33
raschke_baseline,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17026.25,2023-12-22 15:29:00+00:00,17026.25,target,30.0,60,4.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_strict_trend,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17026.25,2023-12-22 15:29:00+00:00,17026.25,target,30.0,60,4.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_loose_trend,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17026.25,2023-12-22 15:29:00+00:00,17026.25,target,30.0,60,4.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_1.5r_target,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17022.5,2023-12-22 15:28:00+00:00,17022.5,target,22.5,45,3.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_3r_target,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17033.75,2023-12-22 15:36:00+00:00,17033.75,target,45.0,90,11.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_long_only,LONG,2023-12-22 15:25:00+00:00,17011.25,17003.75,17026.25,2023-12-22 15:29:00+00:00,17026.25,target,30.0,60,4.0,2023,9,raschke LONG pb=17022.00 ema=17008.85
raschke_loose_trend,LONG,2023-12-22 17:50:00+00:00,16997.75,16988.0,17017.25,2023-12-22 18:13:00+00:00,17017.25,target,39.0,78,23.0,2023,11,raschke LONG pb=17000.00 ema=16995.59
raschke_ema9_ref,LONG,2023-12-22 18:05:00+00:00,17009.25,17000.0,17027.75,2023-12-22 19:00:00+00:00,17000.0,stop,-18.5,-37,55.0,2023,12,raschke LONG pb=17011.00 ema=17002.93
raschke_baseline,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17031.25,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_strict_trend,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17031.25,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_loose_trend,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17031.25,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_1.5r_target,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17026.5,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_3r_target,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17040.75,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_long_only,LONG,2023-12-22 18:45:00+00:00,17012.25,17002.75,17031.25,2023-12-22 18:59:00+00:00,17002.75,stop,-19.0,-38,14.0,2023,12,raschke LONG pb=17016.00 ema=17007.97
raschke_baseline,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16960.75,2023-12-22 20:51:00+00:00,16982.5,stop,-14.5,-29,6.0,2023,14,raschke SHORT pb=16969.00 ema=16974.94
raschke_loose_trend,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16960.75,2023-12-22 20:51:00+00:00,16982.5,stop,-14.5,-29,6.0,2023,14,raschke SHORT pb=16969.00 ema=16974.94
raschke_ema9_ref,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16960.75,2023-12-22 20:51:00+00:00,16982.5,stop,-14.5,-29,6.0,2023,14,raschke SHORT pb=16969.00 ema=16973.50
raschke_1.5r_target,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16964.375,2023-12-22 20:49:00+00:00,16964.375,target,22.0,44,4.0,2023,14,raschke SHORT pb=16969.00 ema=16974.94
raschke_3r_target,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16953.5,2023-12-22 20:51:00+00:00,16982.5,stop,-14.5,-29,6.0,2023,14,raschke SHORT pb=16969.00 ema=16974.94
raschke_short_only,SHORT,2023-12-22 20:45:00+00:00,16975.25,16982.5,16960.75,2023-12-22 20:51:00+00:00,16982.5,stop,-14.5,-29,6.0,2023,14,raschke SHORT pb=16969.00 ema=16974.94
raschke_atr_stop,LONG,2023-12-26 14:45:00+00:00,17045.5,17036.97772741561,17062.544545168777,2023-12-26 14:50:00+00:00,17036.97772741561,stop,-17.0,-34,5.0,2023,8,raschke LONG pb=17032.50 ema=17017.22
raschke_ema9_ref,LONG,2023-12-26 15:10:00+00:00,17044.5,17035.5,17062.5,2023-12-26 15:50:00+00:00,17035.5,stop,-18.0,-36,40.0,2023,9,raschke LONG pb=17045.00 ema=17036.01
raschke_baseline,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17047.5,2023-12-26 16:12:00+00:00,17047.5,target,20.0,40,2.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_strict_trend,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17047.5,2023-12-26 16:12:00+00:00,17047.5,target,20.0,40,2.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_loose_trend,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17047.5,2023-12-26 16:12:00+00:00,17047.5,target,20.0,40,2.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_ema50_ref,LONG,2023-12-26 16:10:00+00:00,17037.5,17028.0,17056.5,2023-12-26 16:24:00+00:00,17028.0,stop,-19.0,-38,14.0,2023,10,raschke LONG pb=17044.25 ema=17028.33
raschke_1.5r_target,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17045.0,2023-12-26 16:12:00+00:00,17045.0,target,15.0,30,2.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_3r_target,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17052.5,2023-12-26 16:18:00+00:00,17032.5,stop,-10.0,-20,8.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_long_only,LONG,2023-12-26 16:10:00+00:00,17037.5,17032.5,17047.5,2023-12-26 16:12:00+00:00,17047.5,target,20.0,40,2.0,2023,10,raschke LONG pb=17042.50 ema=17038.34
raschke_baseline,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17064.0,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_strict_trend,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17064.0,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_loose_trend,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17064.0,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_ema9_ref,LONG,2023-12-26 16:50:00+00:00,17049.0,17043.75,17059.5,2023-12-26 17:00:00+00:00,17043.75,stop,-10.5,-21,10.0,2023,10,raschke LONG pb=17051.00 ema=17045.28
raschke_1.5r_target,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17060.25,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_3r_target,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17071.5,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_long_only,LONG,2023-12-26 16:50:00+00:00,17049.0,17041.5,17064.0,2023-12-26 17:08:00+00:00,17041.5,stop,-15.0,-30,18.0,2023,10,raschke LONG pb=17051.75 ema=17041.35
raschke_baseline,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17055.25,2023-12-26 17:16:00+00:00,17055.25,target,17.0,34,6.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_strict_trend,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17055.25,2023-12-26 17:16:00+00:00,17055.25,target,17.0,34,6.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_loose_trend,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17055.25,2023-12-26 17:16:00+00:00,17055.25,target,17.0,34,6.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_1.5r_target,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17053.125,2023-12-26 17:13:00+00:00,17053.125,target,13.0,26,3.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_3r_target,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17059.5,2023-12-26 17:31:00+00:00,17042.5,stop,-8.5,-17,21.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_long_only,LONG,2023-12-26 17:10:00+00:00,17046.75,17042.5,17055.25,2023-12-26 17:16:00+00:00,17055.25,target,17.0,34,6.0,2023,11,raschke LONG pb=17051.25 ema=17043.35
raschke_baseline,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17064.75,2023-12-26 19:33:00+00:00,17064.75,target,34.0,68,108.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_strict_trend,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17064.75,2023-12-26 19:33:00+00:00,17064.75,target,34.0,68,108.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_loose_trend,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17064.75,2023-12-26 19:33:00+00:00,17064.75,target,34.0,68,108.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_1.5r_target,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17060.5,2023-12-26 18:22:00+00:00,17060.5,target,25.5,51,37.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_3r_target,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17073.25,2023-12-26 19:59:00+00:00,17073.25,target,51.0,102,134.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_atr_stop,LONG,2023-12-26 17:45:00+00:00,17047.75,17038.087270785214,17067.075458429572,2023-12-26 19:33:00+00:00,17067.075458429572,target,38.5,77,108.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_long_only,LONG,2023-12-26 17:45:00+00:00,17047.75,17039.25,17064.75,2023-12-26 19:33:00+00:00,17064.75,target,34.0,68,108.0,2023,11,raschke LONG pb=17046.25 ema=17044.80
raschke_ema9_ref,LONG,2023-12-26 18:20:00+00:00,17054.0,17050.75,17060.5,2023-12-26 18:22:00+00:00,17060.5,target,13.0,26,2.0,2023,12,raschke LONG pb=17055.00 ema=17052.74
raschke_1.5r_target,LONG,2023-12-26 18:45:00+00:00,17054.0,17047.75,17063.375,2023-12-26 18:57:00+00:00,17047.75,stop,-12.5,-25,12.0,2023,12,raschke LONG pb=17053.00 ema=17051.04
