strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year
bias_momentum,LONG,2026-05-01 14:41:00+00:00,27787.75,27772.75,27825.25,2026-05-01 14:43:00+00:00,27825.25,target,75.0,150,2.0,2026
bias_momentum,LONG,2026-05-01 14:43:00+00:00,27827.5,27812.5,27865.0,2026-05-01 14:44:00+00:00,27812.5,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-01 14:44:00+00:00,27817.5,27802.5,27855.0,2026-05-01 14:50:00+00:00,27802.5,stop,-30.0,-60,6.0,2026
noise_area,LONG,2026-05-01 15:00:00+00:00,27811.5,27567.25,27811.5,2026-05-01 15:01:00+00:00,27811.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 15:09:00+00:00,27801.5,27786.5,27839.0,2026-05-01 15:15:00+00:00,27839.0,target,75.0,150,6.0,2026
bias_momentum,LONG,2026-05-01 15:15:00+00:00,27836.75,27821.75,27874.25,2026-05-01 15:31:00+00:00,27874.25,target,75.0,150,16.0,2026
noise_area,LONG,2026-05-01 15:30:00+00:00,27870.0,27558.75,27870.0,2026-05-01 15:31:00+00:00,27870.0,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-01 15:32:00+00:00,27870.0,27820.0,27945.0,2026-05-01 16:25:00+00:00,27820.0,stop,-100.0,-200,53.0,2026
bias_momentum,LONG,2026-05-01 15:35:00+00:00,27865.0,27854.25,27891.875,2026-05-01 15:37:00+00:00,27891.875,target,54.0,108,2.0,2026
bias_momentum,LONG,2026-05-01 15:58:00+00:00,27888.75,27873.75,27926.25,2026-05-01 16:05:00+00:00,27873.75,stop,-30.0,-60,7.0,2026
noise_area,LONG,2026-05-01 16:00:00+00:00,27890.75,27559.75,27890.75,2026-05-01 16:01:00+00:00,27890.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 16:15:00+00:00,27856.75,27841.75,27894.25,2026-05-01 16:23:00+00:00,27841.75,stop,-30.0,-60,8.0,2026
noise_area,LONG,2026-05-01 16:30:00+00:00,27837.5,27559.0,27837.5,2026-05-01 16:31:00+00:00,27837.5,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-01 16:30:00+00:00,27837.25,27787.25,27912.25,2026-05-01 20:21:00+00:00,27787.25,stop,-100.0,-200,231.0,2026
bias_momentum,LONG,2026-05-01 16:39:00+00:00,27845.0,27830.0,27882.5,2026-05-01 16:40:00+00:00,27830.0,stop,-30.0,-60,1.0,2026
noise_area,LONG,2026-05-01 17:00:00+00:00,27841.0,27564.25,27841.0,2026-05-01 17:01:00+00:00,27841.0,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 17:10:00+00:00,27847.5,27838.0,27871.25,2026-05-01 17:18:00+00:00,27871.25,target,47.5,95,8.0,2026
bias_momentum,LONG,2026-05-01 17:26:00+00:00,27874.5,27872.5,27879.5,2026-05-01 17:27:00+00:00,27872.5,stop,-4.0,-8,1.0,2026
noise_area,LONG,2026-05-01 17:30:00+00:00,27883.25,27563.5,27883.25,2026-05-01 17:31:00+00:00,27883.25,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 17:40:00+00:00,27876.25,27864.0,27906.875,2026-05-01 18:05:00+00:00,27864.0,stop,-24.5,-49,25.0,2026
noise_area,LONG,2026-05-01 18:00:00+00:00,27888.0,27563.75,27888.0,2026-05-01 18:01:00+00:00,27888.0,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 18:05:00+00:00,27864.0,27858.0,27879.0,2026-05-01 18:06:00+00:00,27858.0,stop,-12.0,-24,1.0,2026
bias_momentum,LONG,2026-05-01 18:06:00+00:00,27865.75,27856.25,27889.5,2026-05-01 18:14:00+00:00,27856.25,stop,-19.0,-38,8.0,2026
bias_momentum,LONG,2026-05-01 18:19:00+00:00,27852.5,27837.5,27890.0,2026-05-01 18:35:00+00:00,27837.5,stop,-30.0,-60,16.0,2026
noise_area,LONG,2026-05-01 18:30:00+00:00,27854.25,27566.5,27854.25,2026-05-01 18:31:00+00:00,27854.25,target,0.0,0,1.0,2026
noise_area,LONG,2026-05-01 19:00:00+00:00,27821.25,27561.0,27821.25,2026-05-01 19:01:00+00:00,27821.25,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-01 19:20:00+00:00,27869.0,27819.0,27994.0,2026-05-01 20:06:00+00:00,27819.0,stop,-100.0,-200,46.0,2026
noise_area,LONG,2026-05-01 19:30:00+00:00,27891.0,27559.0,27891.0,2026-05-01 20:59:00+00:00,27782.75,time_exit,-216.5,-433,89.0,2026
spring_setup,LONG,2026-05-01 20:23:00+00:00,27797.75,27769.75,27839.75,2026-05-01 20:57:00+00:00,27769.75,stop,-56.0,-112,34.0,2026
bias_momentum,SHORT,2026-05-01 20:55:00+00:00,27788.25,27829.5,27685.125,2026-05-01 20:59:00+00:00,27782.75,time_exit,11.0,22,4.0,2026
bias_momentum,SHORT,2026-05-01 20:59:00+00:00,27782.75,27829.5,27665.875,2026-05-02 00:59:00+00:00,27782.75,no_data_in_window,0.0,0,240.0,2026
vwap_pullback_v2,SHORT,2026-05-03 22:01:00+00:00,27890.5,27926.75,27825.25,2026-05-03 23:11:00+00:00,27825.25,target,130.5,261,70.0,2026
spring_setup,LONG,2026-05-03 22:19:00+00:00,27873.25,27837.0,27927.625,2026-05-03 22:50:00+00:00,27837.0,stop,-72.5,-145,31.0,2026
spring_setup,LONG,2026-05-03 22:50:00+00:00,27852.0,27807.25,27919.125,2026-05-04 00:01:00+00:00,27807.25,stop,-89.5,-179,71.0,2026
vwap_pullback_v2,LONG,2026-05-04 00:05:00+00:00,27844.75,27805.0,27916.25,2026-05-04 00:21:00+00:00,27805.0,stop,-79.5,-159,16.0,2026
bias_momentum,LONG,2026-05-04 00:05:00+00:00,27844.75,27829.75,27882.25,2026-05-04 00:17:00+00:00,27829.75,stop,-30.0,-60,12.0,2026
spring_setup,LONG,2026-05-04 00:18:00+00:00,27832.5,27800.5,27880.5,2026-05-04 00:55:00+00:00,27880.5,target,96.0,192,37.0,2026
vwap_pullback_v2,LONG,2026-05-04 00:31:00+00:00,27850.75,27805.25,27932.75,2026-05-04 02:53:00+00:00,27932.75,target,164.0,328,142.0,2026
bias_momentum,LONG,2026-05-04 00:31:00+00:00,27850.75,27835.75,27888.25,2026-05-04 00:56:00+00:00,27888.25,target,75.0,150,25.0,2026
spring_setup,LONG,2026-05-04 00:59:00+00:00,27892.5,27863.25,27936.375,2026-05-04 01:05:00+00:00,27863.25,stop,-58.5,-117,6.0,2026
bias_momentum,LONG,2026-05-04 01:05:00+00:00,27873.75,27860.5,27906.875,2026-05-04 01:10:00+00:00,27860.5,stop,-26.5,-53,5.0,2026
spring_setup,LONG,2026-05-04 01:08:00+00:00,27866.25,27840.5,27904.875,2026-05-04 01:32:00+00:00,27904.875,target,77.0,154,24.0,2026
bias_momentum,LONG,2026-05-04 01:10:00+00:00,27859.75,27813.5,27975.375,2026-05-04 05:10:00+00:00,27948.75,time_exit,178.0,356,240.0,2026
spring_setup,LONG,2026-05-04 01:36:00+00:00,27901.5,27876.25,27939.375,2026-05-04 02:54:00+00:00,27939.375,target,76.0,152,78.0,2026
spring_setup,LONG,2026-05-04 02:57:00+00:00,27937.0,27914.5,27970.75,2026-05-04 06:05:00+00:00,27914.5,stop,-45.0,-90,188.0,2026
vwap_pullback_v2,LONG,2026-05-04 05:00:00+00:00,27939.0,27916.75,27979.0,2026-05-04 06:05:00+00:00,27916.75,stop,-44.5,-89,65.0,2026
bias_momentum,LONG,2026-05-04 05:10:00+00:00,27948.75,27921.75,28016.25,2026-05-04 06:01:00+00:00,27921.75,stop,-54.0,-108,51.0,2026
spring_setup,LONG,2026-05-04 06:11:00+00:00,27912.25,27891.25,27943.75,2026-05-04 06:38:00+00:00,27891.25,stop,-42.0,-84,27.0,2026
vwap_pullback_v2,SHORT,2026-05-04 06:19:00+00:00,27922.5,27949.5,27874.0,2026-05-04 06:43:00+00:00,27874.0,target,97.0,194,24.0,2026
spring_setup,LONG,2026-05-04 06:43:00+00:00,27878.5,27855.25,27913.375,2026-05-04 07:07:00+00:00,27913.375,target,70.0,140,24.0,2026
bias_momentum,LONG,2026-05-04 07:05:00+00:00,27912.0,27862.0,28037.0,2026-05-04 10:02:00+00:00,27862.0,stop,-100.0,-200,177.0,2026
vwap_band_reversion,SHORT,2026-05-04 07:10:00+00:00,27924.75,27962.5001684196,27848.770974543517,2026-05-04 10:02:00+00:00,27848.770974543517,target,152.0,304,172.0,2026
vwap_pullback_v2,LONG,2026-05-04 07:11:00+00:00,27923.0,27889.25,27983.75,2026-05-04 08:04:00+00:00,27889.25,stop,-67.5,-135,53.0,2026
spring_setup,LONG,2026-05-04 07:19:00+00:00,27941.0,27920.0,27972.5,2026-05-04 07:53:00+00:00,27920.0,stop,-42.0,-84,34.0,2026
vwap_pullback_v2,SHORT,2026-05-04 08:32:00+00:00,27901.0,27939.25,27832.25,2026-05-04 10:03:00+00:00,27832.25,target,137.5,275,91.0,2026
spring_setup,LONG,2026-05-04 09:30:00+00:00,27912.5,27893.75,27940.625,2026-05-04 09:59:00+00:00,27893.75,stop,-37.5,-75,29.0,2026
bias_momentum,SHORT,2026-05-04 10:51:00+00:00,27821.25,27836.25,27783.75,2026-05-04 11:01:00+00:00,27836.25,stop,-30.0,-60,10.0,2026
bias_momentum,SHORT,2026-05-04 11:01:00+00:00,27822.5,27837.5,27785.0,2026-05-04 11:02:00+00:00,27837.5,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-05-04 11:02:00+00:00,27819.25,27834.25,27781.75,2026-05-04 11:11:00+00:00,27834.25,stop,-30.0,-60,9.0,2026
bias_momentum,SHORT,2026-05-04 11:16:00+00:00,27828.75,27842.0,27795.625,2026-05-04 11:17:00+00:00,27842.0,stop,-26.5,-53,1.0,2026
bias_momentum,SHORT,2026-05-04 11:21:00+00:00,27832.0,27846.0,27797.0,2026-05-04 11:39:00+00:00,27797.0,target,70.0,140,18.0,2026
bias_momentum,SHORT,2026-05-04 11:40:00+00:00,27804.0,27819.0,27766.5,2026-05-04 11:42:00+00:00,27819.0,stop,-30.0,-60,2.0,2026
bias_momentum,SHORT,2026-05-04 11:44:00+00:00,27810.0,27825.0,27772.5,2026-05-04 11:53:00+00:00,27825.0,stop,-30.0,-60,9.0,2026
bias_momentum,SHORT,2026-05-04 11:55:00+00:00,27823.25,27836.0,27791.375,2026-05-04 12:00:00+00:00,27836.0,stop,-25.5,-51,5.0,2026
spring_setup,LONG,2026-05-04 12:19:00+00:00,27866.5,27826.0,27927.25,2026-05-04 13:00:00+00:00,27826.0,stop,-81.0,-162,41.0,2026
spring_setup,LONG,2026-05-04 13:20:00+00:00,27850.25,27813.5,27905.375,2026-05-04 13:31:00+00:00,27813.5,stop,-73.5,-147,11.0,2026
spring_setup,LONG,2026-05-04 13:53:00+00:00,27878.25,27828.25,27953.25,2026-05-04 15:18:00+00:00,27828.25,stop,-100.0,-200,85.0,2026
bias_momentum,LONG,2026-05-04 13:56:00+00:00,27870.75,27855.75,27908.25,2026-05-04 14:08:00+00:00,27855.75,stop,-30.0,-60,12.0,2026
orb_fade,SHORT,2026-05-04 14:01:00+00:00,27878.5,27886.0,27808.25,2026-05-04 14:02:00+00:00,27886.0,stop,-15.0,-30,1.0,2026
orb_fade,SHORT,2026-05-04 14:03:00+00:00,27877.0,27884.5,27808.25,2026-05-04 14:07:00+00:00,27884.5,stop,-15.0,-30,4.0,2026
bias_momentum,LONG,2026-05-04 14:10:00+00:00,27871.75,27856.75,27909.25,2026-05-04 14:12:00+00:00,27909.25,target,75.0,150,2.0,2026
bias_momentum,LONG,2026-05-04 14:12:00+00:00,27904.0,27889.0,27941.5,2026-05-04 14:15:00+00:00,27889.0,stop,-30.0,-60,3.0,2026
opening_session,LONG,2026-05-04 14:12:00+00:00,27904.0,27889.0,27943.62,2026-05-04 14:15:00+00:00,27889.0,stop,-30.0,-60,3.0,2026
bias_momentum,LONG,2026-05-04 14:15:00+00:00,27890.0,27875.0,27927.5,2026-05-04 14:29:00+00:00,27875.0,stop,-30.0,-60,14.0,2026
opening_session,LONG,2026-05-04 14:19:00+00:00,27906.0,27891.0,27945.62,2026-05-04 14:23:00+00:00,27891.0,stop,-30.0,-60,4.0,2026
bias_momentum,LONG,2026-05-04 14:30:00+00:00,27884.25,27869.25,27921.75,2026-05-04 14:41:00+00:00,27921.75,target,75.0,150,11.0,2026
opening_session,LONG,2026-05-04 14:32:00+00:00,27899.25,27884.25,27938.88,2026-05-04 14:35:00+00:00,27884.25,stop,-30.0,-60,3.0,2026
opening_session,LONG,2026-05-04 14:35:00+00:00,27892.5,27879.0,27932.12,2026-05-04 14:45:00+00:00,27932.12,target,79.0,158,10.0,2026
bias_momentum,LONG,2026-05-04 14:41:00+00:00,27921.0,27906.0,27958.5,2026-05-04 14:56:00+00:00,27906.0,stop,-30.0,-60,15.0,2026
bias_momentum,LONG,2026-05-04 15:00:00+00:00,27899.25,27884.25,27936.75,2026-05-04 15:05:00+00:00,27884.25,stop,-30.0,-60,5.0,2026
noise_area,SHORT,2026-05-04 15:30:00+00:00,27763.5,27935.5,27763.5,2026-05-04 15:31:00+00:00,27763.5,target,0.0,0,1.0,2026
noise_area,SHORT,2026-05-04 16:00:00+00:00,27740.5,27935.75,27740.5,2026-05-04 16:01:00+00:00,27740.5,target,0.0,0,1.0,2026
bias_momentum,SHORT,2026-05-04 16:27:00+00:00,27713.0,27728.0,27675.5,2026-05-04 16:31:00+00:00,27728.0,stop,-30.0,-60,4.0,2026
noise_area,SHORT,2026-05-04 16:30:00+00:00,27722.0,27933.5,27722.0,2026-05-04 16:31:00+00:00,27722.0,target,0.0,0,1.0,2026
bias_momentum,SHORT,2026-05-04 16:38:00+00:00,27712.25,27727.25,27674.75,2026-05-04 16:43:00+00:00,27727.25,stop,-30.0,-60,5.0,2026
bias_momentum,SHORT,2026-05-04 16:50:00+00:00,27713.5,27723.25,27689.125,2026-05-04 16:51:00+00:00,27689.125,target,49.0,98,1.0,2026
bias_momentum,SHORT,2026-05-04 16:51:00+00:00,27705.25,27720.25,27667.75,2026-05-04 17:00:00+00:00,27720.25,stop,-30.0,-60,9.0,2026
noise_area,SHORT,2026-05-04 17:00:00+00:00,27716.75,27929.0,27716.75,2026-05-04 17:01:00+00:00,27716.75,target,0.0,0,1.0,2026
bias_momentum,SHORT,2026-05-04 17:11:00+00:00,27740.5,27755.5,27703.0,2026-05-04 17:17:00+00:00,27755.5,stop,-30.0,-60,6.0,2026
spring_setup,LONG,2026-05-04 17:28:00+00:00,27794.75,27745.25,27869.0,2026-05-04 18:26:00+00:00,27745.25,stop,-99.0,-198,58.0,2026
noise_area,SHORT,2026-05-04 18:30:00+00:00,27764.0,27927.5,27764.0,2026-05-04 18:31:00+00:00,27764.0,target,0.0,0,1.0,2026
bias_momentum,SHORT,2026-05-04 18:40:00+00:00,27758.5,27760.5,27753.5,2026-05-04 18:41:00+00:00,27760.5,stop,-4.0,-8,1.0,2026
bias_momentum,SHORT,2026-05-04 18:41:00+00:00,27752.5,27762.5,27727.5,2026-05-04 18:44:00+00:00,27727.5,target,50.0,100,3.0,2026
bias_momentum,SHORT,2026-05-04 18:50:00+00:00,27743.0,27753.0,27718.0,2026-05-04 18:51:00+00:00,27753.0,stop,-20.0,-40,1.0,2026
bias_momentum,SHORT,2026-05-04 18:51:00+00:00,27753.5,27755.5,27748.5,2026-05-04 18:52:00+00:00,27748.5,target,10.0,20,1.0,2026
bias_momentum,SHORT,2026-05-04 18:52:00+00:00,27739.75,27754.75,27702.25,2026-05-04 18:57:00+00:00,27754.75,stop,-30.0,-60,5.0,2026
noise_area,SHORT,2026-05-04 19:00:00+00:00,27758.75,27930.75,27758.75,2026-05-04 19:01:00+00:00,27758.75,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-04 19:26:00+00:00,27768.75,27726.0,27832.875,2026-05-04 23:26:00+00:00,27750.25,time_exit,-37.0,-74,240.0,2026
bias_momentum,SHORT,2026-05-04 20:05:00+00:00,27764.75,27777.5,27732.875,2026-05-04 22:01:00+00:00,27777.5,stop,-25.5,-51,116.0,2026
bias_momentum,SHORT,2026-05-04 22:50:00+00:00,27751.75,27784.5,27669.875,2026-05-05 00:02:00+00:00,27784.5,stop,-65.5,-131,72.0,2026
spring_setup,LONG,2026-05-05 00:13:00+00:00,27779.25,27754.75,27816.0,2026-05-05 00:16:00+00:00,27754.75,stop,-49.0,-98,3.0,2026
bias_momentum,LONG,2026-05-05 01:10:00+00:00,27785.0,27747.75,27878.125,2026-05-05 05:10:00+00:00,27833.5,time_exit,97.0,194,240.0,2026
spring_setup,LONG,2026-05-05 01:24:00+00:00,27810.0,27789.25,27841.125,2026-05-05 03:27:00+00:00,27841.125,target,62.0,124,123.0,2026
spring_setup,LONG,2026-05-05 03:35:00+00:00,27839.0,27822.0,27864.5,2026-05-05 05:00:00+00:00,27822.0,stop,-34.0,-68,85.0,2026
vwap_pullback_v2,LONG,2026-05-05 05:01:00+00:00,27833.0,27811.25,27872.25,2026-05-05 06:01:00+00:00,27872.25,target,78.5,157,60.0,2026
spring_setup,LONG,2026-05-05 05:02:00+00:00,27834.5,27816.25,27861.875,2026-05-05 06:00:00+00:00,27861.875,target,55.0,110,58.0,2026
bias_momentum,LONG,2026-05-05 05:14:00+00:00,27836.5,27810.25,27902.125,2026-05-05 07:06:00+00:00,27902.125,target,131.0,262,112.0,2026
vwap_pullback_v2,LONG,2026-05-05 06:06:00+00:00,27850.75,27828.0,27891.75,2026-05-05 06:16:00+00:00,27828.0,stop,-45.5,-91,10.0,2026
vwap_pullback_v2,LONG,2026-05-05 06:18:00+00:00,27832.25,27808.0,27876.0,2026-05-05 06:51:00+00:00,27876.0,target,87.5,175,33.0,2026
spring_setup,LONG,2026-05-05 06:21:00+00:00,27834.0,27814.0,27864.0,2026-05-05 06:38:00+00:00,27864.0,target,60.0,120,17.0,2026
spring_setup,LONG,2026-05-05 06:40:00+00:00,27864.25,27845.25,27892.75,2026-05-05 07:01:00+00:00,27892.75,target,57.0,114,21.0,2026
spring_setup,LONG,2026-05-05 07:05:00+00:00,27895.5,27871.75,27931.125,2026-05-05 08:13:00+00:00,27931.125,target,71.0,142,68.0,2026
bias_momentum,LONG,2026-05-05 07:15:00+00:00,27893.75,27858.0,27983.125,2026-05-05 11:15:00+00:00,27913.75,time_exit,40.0,80,240.0,2026
vwap_pullback_v2,LONG,2026-05-05 07:56:00+00:00,27876.75,27845.5,27933.0,2026-05-05 08:13:00+00:00,27933.0,target,112.5,225,17.0,2026
spring_setup,LONG,2026-05-05 08:44:00+00:00,27927.75,27906.75,27959.25,2026-05-05 10:34:00+00:00,27959.25,target,63.0,126,110.0,2026
spring_setup,LONG,2026-05-05 10:35:00+00:00,27951.5,27931.5,27981.5,2026-05-05 10:43:00+00:00,27931.5,stop,-40.0,-80,8.0,2026
spring_setup,LONG,2026-05-05 10:45:00+00:00,27932.75,27912.0,27963.875,2026-05-05 11:00:00+00:00,27912.0,stop,-41.5,-83,15.0,2026
spring_setup,LONG,2026-05-05 11:01:00+00:00,27916.75,27892.5,27953.125,2026-05-05 12:06:00+00:00,27953.125,target,73.0,146,65.0,2026
bias_momentum,LONG,2026-05-05 11:40:00+00:00,27939.0,27905.25,28023.375,2026-05-05 13:33:00+00:00,28023.375,target,169.0,338,113.0,2026
spring_setup,LONG,2026-05-05 12:09:00+00:00,27962.25,27939.0,27997.125,2026-05-05 12:15:00+00:00,27997.125,target,70.0,140,6.0,2026
spring_setup,LONG,2026-05-05 12:15:00+00:00,27995.5,27970.25,28033.375,2026-05-05 12:48:00+00:00,27970.25,stop,-50.5,-101,33.0,2026
vwap_band_reversion,SHORT,2026-05-05 12:30:00+00:00,27987.25,28030.9576550425,27834.31798406899,2026-05-05 13:34:00+00:00,28030.9576550425,stop,-87.5,-175,64.0,2026
spring_setup,LONG,2026-05-05 12:53:00+00:00,27974.75,27955.5,28003.625,2026-05-05 13:09:00+00:00,28003.625,target,58.0,116,16.0,2026
spring_setup,LONG,2026-05-05 13:13:00+00:00,27992.0,27971.25,28023.125,2026-05-05 13:31:00+00:00,27971.25,stop,-41.5,-83,18.0,2026
bias_momentum,LONG,2026-05-05 13:33:00+00:00,28022.25,28007.25,28059.75,2026-05-05 13:37:00+00:00,28059.75,target,75.0,150,4.0,2026
spring_setup,LONG,2026-05-05 13:34:00+00:00,28025.0,27991.0,28076.0,2026-05-05 13:41:00+00:00,28076.0,target,102.0,204,7.0,2026
bias_momentum,LONG,2026-05-05 13:37:00+00:00,28056.75,28041.75,28094.25,2026-05-05 13:38:00+00:00,28041.75,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-05 13:38:00+00:00,28036.0,28021.0,28073.5,2026-05-05 13:41:00+00:00,28073.5,target,75.0,150,3.0,2026
bias_momentum,LONG,2026-05-05 13:41:00+00:00,28075.75,28060.75,28113.25,2026-05-05 13:42:00+00:00,28060.75,stop,-30.0,-60,1.0,2026
bias_momentum,LONG,2026-05-05 13:42:00+00:00,28066.75,28051.75,28104.25,2026-05-05 13:50:00+00:00,28104.25,target,75.0,150,8.0,2026
spring_setup,LONG,2026-05-05 13:46:00+00:00,28097.5,28061.5,28151.5,2026-05-05 14:00:00+00:00,28061.5,stop,-72.0,-144,14.0,2026
bias_momentum,LONG,2026-05-05 13:55:00+00:00,28076.0,28064.25,28105.375,2026-05-05 14:00:00+00:00,28064.25,stop,-23.5,-47,5.0,2026
noise_area,LONG,2026-05-05 14:00:00+00:00,28072.25,27941.75,28072.25,2026-05-05 14:01:00+00:00,28072.25,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 14:00:00+00:00,28072.0,28057.75,28107.625,2026-05-05 14:10:00+00:00,28107.625,target,71.0,142,10.0,2026
spring_setup,LONG,2026-05-05 14:12:00+00:00,28089.5,28049.25,28149.875,2026-05-05 14:13:00+00:00,28049.25,stop,-80.5,-161,1.0,2026
bias_momentum,LONG,2026-05-05 14:20:00+00:00,28060.5,28045.5,28098.0,2026-05-05 14:22:00+00:00,28098.0,target,75.0,150,2.0,2026
bias_momentum,LONG,2026-05-05 14:22:00+00:00,28094.5,28079.5,28132.0,2026-05-05 14:25:00+00:00,28132.0,target,75.0,150,3.0,2026
bias_momentum,LONG,2026-05-05 14:25:00+00:00,28124.5,28109.5,28162.0,2026-05-05 14:37:00+00:00,28109.5,stop,-30.0,-60,12.0,2026
noise_area,LONG,2026-05-05 14:30:00+00:00,28130.0,27930.75,28130.0,2026-05-05 14:31:00+00:00,28130.0,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-05 14:35:00+00:00,28128.0,28084.75,28192.875,2026-05-05 14:44:00+00:00,28084.75,stop,-86.5,-173,9.0,2026
spring_setup,LONG,2026-05-05 14:45:00+00:00,28089.0,28047.5,28151.25,2026-05-05 16:14:00+00:00,28151.25,target,124.5,249,89.0,2026
bias_momentum,LONG,2026-05-05 14:46:00+00:00,28089.5,28080.5,28112.0,2026-05-05 14:47:00+00:00,28080.5,stop,-18.0,-36,1.0,2026
bias_momentum,LONG,2026-05-05 14:48:00+00:00,28100.25,28085.25,28137.75,2026-05-05 14:51:00+00:00,28085.25,stop,-30.0,-60,3.0,2026
bias_momentum,LONG,2026-05-05 14:51:00+00:00,28085.0,28071.0,28120.0,2026-05-05 15:04:00+00:00,28120.0,target,70.0,140,13.0,2026
noise_area,LONG,2026-05-05 15:00:00+00:00,28092.5,27920.0,28092.5,2026-05-05 15:01:00+00:00,28092.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 15:10:00+00:00,28118.25,28108.5,28142.625,2026-05-05 15:38:00+00:00,28142.625,target,49.0,98,28.0,2026
noise_area,LONG,2026-05-05 15:30:00+00:00,28127.75,27907.5,28127.75,2026-05-05 15:31:00+00:00,28127.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 15:47:00+00:00,28141.5,28128.0,28175.25,2026-05-05 15:57:00+00:00,28128.0,stop,-27.0,-54,10.0,2026
noise_area,LONG,2026-05-05 16:00:00+00:00,28126.75,27906.0,28126.75,2026-05-05 16:01:00+00:00,28126.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 16:04:00+00:00,28133.25,28119.75,28167.0,2026-05-05 16:27:00+00:00,28119.75,stop,-27.0,-54,23.0,2026
spring_setup,LONG,2026-05-05 16:21:00+00:00,28146.75,28120.5,28186.125,2026-05-05 16:27:00+00:00,28120.5,stop,-52.5,-105,6.0,2026
spring_setup,LONG,2026-05-05 16:29:00+00:00,28115.25,28082.0,28165.125,2026-05-05 17:52:00+00:00,28165.125,target,100.0,200,83.0,2026
noise_area,LONG,2026-05-05 16:30:00+00:00,28117.75,27907.25,28117.75,2026-05-05 16:31:00+00:00,28117.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 16:41:00+00:00,28104.5,28092.25,28135.125,2026-05-05 16:56:00+00:00,28135.125,target,61.0,122,15.0,2026
bias_momentum,LONG,2026-05-05 16:56:00+00:00,28133.0,28118.0,28170.5,2026-05-05 17:00:00+00:00,28118.0,stop,-30.0,-60,4.0,2026
noise_area,LONG,2026-05-05 17:00:00+00:00,28126.5,27911.25,28126.5,2026-05-05 17:01:00+00:00,28126.5,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 17:00:00+00:00,28126.25,28116.0,28151.875,2026-05-05 17:09:00+00:00,28116.0,stop,-20.5,-41,9.0,2026
bias_momentum,LONG,2026-05-05 17:11:00+00:00,28119.25,28107.25,28149.25,2026-05-05 17:30:00+00:00,28149.25,target,60.0,120,19.0,2026
noise_area,LONG,2026-05-05 17:30:00+00:00,28144.75,27912.5,28144.75,2026-05-05 17:32:00+00:00,28144.75,target,0.0,0,2.0,2026
bias_momentum,LONG,2026-05-05 17:37:00+00:00,28146.5,28134.5,28176.5,2026-05-05 18:04:00+00:00,28176.5,target,60.0,120,27.0,2026
spring_setup,LONG,2026-05-05 17:55:00+00:00,28162.5,28137.75,28199.625,2026-05-05 19:50:00+00:00,28137.75,stop,-49.5,-99,115.0,2026
noise_area,LONG,2026-05-05 18:00:00+00:00,28160.75,27912.5,28160.75,2026-05-05 18:01:00+00:00,28160.75,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 18:10:00+00:00,28172.75,28133.25,28271.5,2026-05-05 19:51:00+00:00,28133.25,stop,-79.0,-158,101.0,2026
noise_area,LONG,2026-05-05 18:30:00+00:00,28179.0,27914.75,28179.0,2026-05-05 18:31:00+00:00,28179.0,target,0.0,0,1.0,2026
noise_area,LONG,2026-05-05 19:00:00+00:00,28171.5,27911.5,28171.5,2026-05-05 19:01:00+00:00,28171.5,target,0.0,0,1.0,2026
noise_area,LONG,2026-05-05 19:30:00+00:00,28165.75,27907.5,28165.75,2026-05-05 19:31:00+00:00,28165.75,target,0.0,0,1.0,2026
spring_setup,LONG,2026-05-05 19:53:00+00:00,28127.75,28101.0,28167.875,2026-05-05 20:18:00+00:00,28167.875,target,80.0,160,25.0,2026
noise_area,LONG,2026-05-05 20:00:00+00:00,28133.0,27893.75,28133.0,2026-05-05 20:01:00+00:00,28133.0,target,0.0,0,1.0,2026
bias_momentum,LONG,2026-05-05 20:18:00+00:00,28159.5,28144.5,28197.0,2026-05-05 20:24:00+00:00,28197.0,target,75.0,150,6.0,2026
spring_setup,LONG,2026-05-05 20:20:00+00:00,28169.5,28133.25,28223.875,2026-05-05 20:26:00+00:00,28223.875,target,109.0,218,6.0,2026
