strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,mae_ticks,mfe_ticks,regime,tod_bucket
raschke_baseline,LONG,2024-01-26 17:10:00+00:00,17601.25,17597.0,17609.75,2024-01-26 17:11:00+00:00,17609.75,target,12.18,34,1.0,2024,11.0,39.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-01-26 20:35:00+00:00,17535.25,17544.0,17517.75,2024-01-26 20:40:00+00:00,17517.75,target,30.18,70,5.0,2024,8.0,78.0,HIGH_VOLATILITY,Power Hour
a_asian_continuation,LONG,2024-01-29 09:00:00+00:00,17576.5,17573.0,17583.5,2024-01-29 09:02:00+00:00,17583.5,target,9.18,28,2.0,2024,0.0,28.0,LOW_VOL_TREND,Globex Overnight
g_inside_bar_breakout,LONG,2024-01-29 17:35:00+00:00,17598.5,17592.75,17610.0,2024-01-29 17:42:00+00:00,17592.75,stop,-16.32,-23,7.0,2024,23.0,45.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,SHORT,2024-01-29 18:50:00+00:00,17594.75,17602.25,17579.75,2024-01-29 19:09:00+00:00,17602.25,stop,-19.82,-30,19.0,2024,31.0,49.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,SHORT,2024-01-30 13:00:00+00:00,17681.75,17685.25,17674.75,2024-01-30 13:02:00+00:00,17674.75,target,9.18,28,2.0,2024,3.0,31.0,LOW_VOL_TREND,Globex Overnight
g_inside_bar_breakout,LONG,2024-01-30 16:20:00+00:00,17632.0,17627.75,17640.5,2024-01-30 16:22:00+00:00,17640.5,target,12.18,34,2.0,2024,0.0,50.0,LOW_VOL_TREND,Other RTH
raschke_baseline,SHORT,2024-01-30 17:10:00+00:00,17641.5,17647.0,17630.5,2024-01-30 17:14:00+00:00,17630.5,target,17.18,44,4.0,2024,1.0,53.0,LOW_VOL_TREND,Mid-Day Lull
raschke_baseline,SHORT,2024-01-30 18:40:00+00:00,17593.25,17598.0,17583.75,2024-01-30 18:43:00+00:00,17583.75,target,14.18,38,3.0,2024,14.0,49.0,LOW_VOL_TREND,Other RTH
g_inside_bar_breakout,LONG,2024-01-30 19:45:00+00:00,17589.0,17582.75,17601.5,2024-01-30 20:05:00+00:00,17582.75,stop,-17.32,-25,20.0,2024,42.0,49.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,SHORT,2024-01-31 09:10:00+00:00,17426.0,17429.5,17419.0,2024-01-31 09:13:00+00:00,17419.0,target,9.18,28,3.0,2024,0.0,56.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2024-01-31 14:49:00+00:00,17382.75,17385.5,17377.25,2024-01-31 14:50:00+00:00,17385.5,stop,-10.32,-11,1.0,2024,15.0,25.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2024-02-01 13:10:00+00:00,17329.5,17333.0,17322.5,2024-02-01 13:12:00+00:00,17322.5,target,9.18,28,2.0,2024,4.0,29.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-02-02 16:35:00+00:00,17681.75,17675.75,17693.75,2024-02-02 16:40:00+00:00,17693.75,target,19.18,48,5.0,2024,22.0,48.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-02 19:30:00+00:00,17751.0,17743.5,17766.0,2024-02-02 19:34:00+00:00,17766.0,target,25.18,60,4.0,2024,17.0,69.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2024-02-05 09:50:00+00:00,17686.75,17690.25,17679.75,2024-02-05 09:51:00+00:00,17679.75,target,9.18,28,1.0,2024,0.0,32.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,LONG,2024-02-05 19:05:00+00:00,17688.75,17682.25,17701.75,2024-02-05 19:07:00+00:00,17701.75,target,21.18,52,2.0,2024,11.0,55.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2024-02-06 11:30:00+00:00,17726.0,17729.5,17719.0,2024-02-06 11:32:00+00:00,17719.0,target,9.18,28,2.0,2024,7.0,31.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2024-02-06 16:10:00+00:00,17651.0,17659.75,17633.5,2024-02-06 16:13:00+00:00,17633.5,target,30.18,70,3.0,2024,5.0,115.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2024-02-06 17:10:00+00:00,17589.75,17595.0,17579.25,2024-02-06 17:11:00+00:00,17579.25,target,16.18,42,1.0,2024,7.0,44.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-06 18:55:00+00:00,17623.0,17617.25,17634.5,2024-02-06 19:03:00+00:00,17617.25,stop,-16.32,-23,8.0,2024,41.0,40.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-02-07 09:20:00+00:00,17663.0,17659.5,17670.0,2024-02-07 09:22:00+00:00,17670.0,target,9.18,28,2.0,2024,7.0,28.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,LONG,2024-02-07 15:05:00+00:00,17726.75,17718.0,17744.25,2024-02-07 15:07:00+00:00,17744.25,target,30.18,70,2.0,2024,3.0,85.0,HIGH_VOLATILITY,Opening Drive
e_multi_day_breakout,LONG,2024-02-07 15:10:00+00:00,17762.5,17757.5,17772.5,2024-02-07 15:11:00+00:00,17772.5,target,15.18,40,1.0,2024,11.0,46.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-02-07 19:45:00+00:00,17841.75,17835.75,17853.75,2024-02-07 19:47:00+00:00,17853.75,target,19.18,48,2.0,2024,1.0,52.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2024-02-08 11:20:00+00:00,17825.5,17829.0,17818.5,2024-02-08 11:24:00+00:00,17818.5,target,9.18,28,4.0,2024,9.0,39.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-02-08 15:45:00+00:00,17857.25,17851.25,17869.25,2024-02-08 15:48:00+00:00,17869.25,target,19.18,48,3.0,2024,12.0,68.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,LONG,2024-02-08 19:15:00+00:00,17850.75,17845.75,17860.75,2024-02-08 19:19:00+00:00,17860.75,target,15.18,40,4.0,2024,6.0,41.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-02-09 12:20:00+00:00,17928.75,17925.25,17935.75,2024-02-09 12:23:00+00:00,17935.75,target,9.18,28,3.0,2024,0.0,38.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-02-09 14:45:00+00:00,17903.5,17896.5,17917.5,2024-02-09 14:53:00+00:00,17896.5,stop,-18.82,-28,8.0,2024,29.0,36.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-02-09 17:20:00+00:00,17985.0,17978.75,17997.5,2024-02-09 17:29:00+00:00,17997.5,target,20.18,50,9.0,2024,7.0,75.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-09 18:00:00+00:00,18024.75,18018.75,18036.75,2024-02-09 18:28:00+00:00,18036.75,target,19.18,48,28.0,2024,19.0,67.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,SHORT,2024-02-09 18:40:00+00:00,18039.25,18044.0,18029.75,2024-02-09 18:53:00+00:00,18029.75,target,14.18,38,13.0,2024,5.0,49.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,LONG,2024-02-09 19:15:00+00:00,18035.5,18032.0,18042.5,2024-02-09 19:21:00+00:00,18042.5,target,9.18,28,6.0,2024,6.0,35.0,HIGH_VOLATILITY,Other RTH
e_multi_day_breakout,LONG,2024-02-12 15:50:00+00:00,18061.75,18057.5,18070.25,2024-02-12 15:52:00+00:00,18070.25,target,12.18,34,2.0,2024,15.0,47.0,LOW_VOL_TREND,Opening Drive
g_inside_bar_breakout,SHORT,2024-02-12 17:40:00+00:00,18081.0,18085.0,18073.0,2024-02-12 17:42:00+00:00,18085.0,stop,-12.82,-16,2.0,2024,18.0,8.0,LOW_VOL_TREND,Mid-Day Lull
a_asian_continuation,SHORT,2024-02-13 12:00:00+00:00,17838.0,17841.5,17831.0,2024-02-13 12:01:00+00:00,17831.0,target,9.18,28,1.0,2024,0.0,49.0,LOW_VOL_TREND,Globex Overnight
e_multi_day_breakout,SHORT,2024-02-13 14:48:00+00:00,17659.25,17665.5,17646.75,2024-02-13 14:49:00+00:00,17646.75,target,20.18,50,1.0,2024,23.0,69.0,LOW_VOL_TREND,Opening Drive
a_asian_continuation,LONG,2024-02-14 09:45:00+00:00,17777.25,17773.75,17784.25,2024-02-14 09:48:00+00:00,17784.25,target,9.18,28,3.0,2024,0.0,30.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2024-02-14 16:40:00+00:00,17762.5,17764.75,17758.0,2024-02-14 16:41:00+00:00,17764.75,stop,-9.32,-9,1.0,2024,23.0,11.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-02-15 16:00:00+00:00,17843.0,17853.0,17823.0,2024-02-15 16:02:00+00:00,17823.0,target,35.18,80,2.0,2024,2.0,80.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,LONG,2024-02-15 17:25:00+00:00,17855.0,17849.5,17866.0,2024-02-15 17:27:00+00:00,17866.0,target,17.18,44,2.0,2024,5.0,62.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,LONG,2024-02-16 09:25:00+00:00,18008.25,18004.75,18015.25,2024-02-16 09:27:00+00:00,18015.25,target,9.18,28,2.0,2024,8.0,30.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,LONG,2024-02-16 17:45:00+00:00,17863.25,17856.75,17876.25,2024-02-16 17:46:00+00:00,17856.75,stop,-17.82,-26,1.0,2024,34.0,23.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-16 18:20:00+00:00,17811.25,17806.0,17821.75,2024-02-16 18:22:00+00:00,17821.75,target,16.18,42,2.0,2024,6.0,58.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,SHORT,2024-02-19 15:15:00+00:00,17789.25,17796.25,17775.25,2024-02-19 15:46:00+00:00,17775.25,target,23.18,56,31.0,2024,6.0,64.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-02-19 15:35:00+00:00,17783.25,17779.0,17791.75,2024-02-19 15:42:00+00:00,17779.0,stop,-13.32,-17,7.0,2024,17.0,21.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-02-19 17:30:00+00:00,17787.25,17782.25,17797.25,2024-02-19 17:59:00+00:00,17788.5,time_exit,-2.3200000000000003,5,29.0,2024,8.0,38.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-19 17:30:00+00:00,17787.25,17782.25,17797.25,2024-02-19 17:59:00+00:00,17788.5,time_exit,-2.3200000000000003,5,29.0,2024,8.0,38.0,HIGH_VOLATILITY,Mid-Day Lull
e_multi_day_breakout,SHORT,2024-02-20 14:47:00+00:00,17596.0,17601.5,17585.0,2024-02-20 14:48:00+00:00,17585.0,target,17.18,44,1.0,2024,7.0,76.0,MEAN_REVERT_CHOP,Opening Drive
raschke_baseline,SHORT,2024-02-20 18:00:00+00:00,17506.5,17515.25,17489.0,2024-02-20 18:04:00+00:00,17489.0,target,30.18,70,4.0,2024,14.0,73.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,SHORT,2024-02-21 16:25:00+00:00,17505.5,17513.0,17490.5,2024-02-21 16:27:00+00:00,17490.5,target,25.18,60,2.0,2024,0.0,66.0,HIGH_VOLATILITY,Other RTH
e_multi_day_breakout,SHORT,2024-02-21 17:19:00+00:00,17451.25,17456.5,17440.75,2024-02-21 17:20:00+00:00,17456.5,stop,-15.32,-21,1.0,2024,31.0,16.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-02-21 18:50:00+00:00,17463.5,17470.0,17450.5,2024-02-21 18:55:00+00:00,17450.5,target,21.18,52,5.0,2024,1.0,67.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-02-22 11:15:00+00:00,17895.5,17892.0,17902.5,2024-02-22 11:16:00+00:00,17902.5,target,9.18,28,1.0,2024,0.0,34.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-02-22 14:56:00+00:00,17906.75,17900.75,17918.75,2024-02-22 14:57:00+00:00,17918.75,target,19.18,48,1.0,2024,1.0,55.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2024-02-22 16:25:00+00:00,17970.5,17975.0,17961.5,2024-02-22 16:26:00+00:00,17961.5,target,13.18,36,1.0,2024,6.0,40.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2024-02-22 16:45:00+00:00,17972.0,17979.0,17958.0,2024-02-22 16:48:00+00:00,17958.0,target,23.18,56,3.0,2024,0.0,112.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-22 18:25:00+00:00,18018.5,18011.0,18033.5,2024-02-22 18:33:00+00:00,18033.5,target,25.18,60,8.0,2024,7.0,63.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-22 19:10:00+00:00,18055.0,18051.5,18062.0,2024-02-22 19:12:00+00:00,18062.0,target,9.18,28,2.0,2024,6.0,33.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2024-02-23 09:25:00+00:00,18014.5,18018.0,18007.5,2024-02-23 09:26:00+00:00,18007.5,target,9.18,28,1.0,2024,0.0,52.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-02-23 14:49:00+00:00,18108.75,18106.0,18114.25,2024-02-23 14:50:00+00:00,18114.25,target,6.18,22,1.0,2024,7.0,28.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2024-02-23 19:00:00+00:00,18037.0,18040.0,18031.0,2024-02-23 19:01:00+00:00,18031.0,target,7.18,24,1.0,2024,2.0,53.0,HIGH_VOLATILITY,Other RTH
raschke_baseline,SHORT,2024-02-23 20:05:00+00:00,18015.75,18020.25,18006.75,2024-02-23 20:06:00+00:00,18006.75,target,13.18,36,1.0,2024,5.0,53.0,HIGH_VOLATILITY,Power Hour
raschke_baseline,SHORT,2024-02-23 20:55:00+00:00,18001.5,18003.25,17998.0,2024-02-23 20:56:00+00:00,18003.25,stop,-8.32,-7,1.0,2024,19.0,5.0,HIGH_VOLATILITY,Power Hour
a_asian_continuation,LONG,2024-02-26 13:20:00+00:00,18002.75,17999.25,18009.75,2024-02-26 13:24:00+00:00,18009.75,target,9.18,28,4.0,2024,8.0,38.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,LONG,2024-02-26 15:15:00+00:00,18001.75,17993.25,18018.75,2024-02-26 15:19:00+00:00,18018.75,target,29.18,68,4.0,2024,15.0,95.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-02-26 16:35:00+00:00,18021.0,18014.0,18035.0,2024-02-26 16:38:00+00:00,18035.0,target,23.18,56,3.0,2024,6.0,63.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-26 17:10:00+00:00,18030.0,18025.75,18038.5,2024-02-26 17:12:00+00:00,18038.5,target,12.18,34,2.0,2024,10.0,35.0,HIGH_VOLATILITY,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-02-26 19:20:00+00:00,18015.0,18008.0,18029.0,2024-02-26 19:23:00+00:00,18029.0,target,23.18,56,3.0,2024,16.0,73.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-02-27 09:25:00+00:00,18000.0,17996.5,18007.0,2024-02-27 09:27:00+00:00,18007.0,target,9.18,28,2.0,2024,7.0,36.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,LONG,2024-02-27 20:40:00+00:00,18003.0,18000.75,18007.5,2024-02-27 20:41:00+00:00,18007.5,target,4.18,18,1.0,2024,3.0,24.0,HIGH_VOLATILITY,Power Hour
a_asian_continuation,SHORT,2024-02-28 09:25:00+00:00,17948.5,17952.0,17941.5,2024-02-28 09:27:00+00:00,17941.5,target,9.18,28,2.0,2024,0.0,62.0,MEAN_REVERT_CHOP,Globex Overnight
e_multi_day_breakout,SHORT,2024-02-28 14:57:00+00:00,17899.75,17904.75,17889.75,2024-02-28 15:00:00+00:00,17889.75,target,15.18,40,3.0,2024,10.0,63.0,MEAN_REVERT_CHOP,Opening Drive
a_asian_continuation,LONG,2024-02-29 13:30:00+00:00,17936.5,17933.0,17943.5,2024-02-29 13:31:00+00:00,17933.0,stop,-11.82,-14,1.0,2024,40.0,102.0,MEAN_REVERT_CHOP,Globex Overnight
raschke_baseline,LONG,2024-02-29 17:00:00+00:00,17980.0,17971.75,17996.5,2024-02-29 17:02:00+00:00,17996.5,target,28.18,66,2.0,2024,5.0,94.0,MEAN_REVERT_CHOP,Mid-Day Lull
raschke_baseline,LONG,2024-02-29 17:45:00+00:00,17988.75,17979.0,18008.25,2024-02-29 17:53:00+00:00,18008.25,target,34.18,78,8.0,2024,22.0,103.0,MEAN_REVERT_CHOP,Mid-Day Lull
g_inside_bar_breakout,SHORT,2024-02-29 19:40:00+00:00,18032.25,18033.75,18029.25,2024-02-29 19:41:00+00:00,18029.25,target,1.1799999999999997,12,1.0,2024,1.0,44.0,MEAN_REVERT_CHOP,Other RTH
raschke_baseline,LONG,2024-02-29 20:15:00+00:00,18031.0,18025.75,18041.5,2024-02-29 20:20:00+00:00,18041.5,target,16.18,42,5.0,2024,9.0,48.0,MEAN_REVERT_CHOP,Power Hour
a_asian_continuation,SHORT,2024-03-01 10:10:00+00:00,18119.5,18123.0,18112.5,2024-03-01 10:12:00+00:00,18112.5,target,9.18,28,2.0,2024,1.0,54.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-03-01 14:50:00+00:00,18111.75,18106.75,18121.75,2024-03-01 14:51:00+00:00,18121.75,target,15.18,40,1.0,2024,18.0,60.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,LONG,2024-03-01 18:55:00+00:00,18339.75,18334.0,18351.25,2024-03-01 19:00:00+00:00,18351.25,target,18.18,46,5.0,2024,3.0,69.0,HIGH_VOLATILITY,Other RTH
raschke_baseline,SHORT,2024-03-04 16:20:00+00:00,18316.25,18326.0,18296.75,2024-03-04 16:31:00+00:00,18296.75,target,34.18,78,11.0,2024,12.0,81.0,LOW_VOL_TREND,Other RTH
raschke_baseline,SHORT,2024-03-04 17:40:00+00:00,18307.0,18314.25,18292.5,2024-03-04 18:15:00+00:00,18292.5,target,24.18,58,35.0,2024,22.0,71.0,LOW_VOL_TREND,Mid-Day Lull
g_inside_bar_breakout,LONG,2024-03-04 18:40:00+00:00,18293.0,18288.75,18301.5,2024-03-04 18:42:00+00:00,18288.75,stop,-13.32,-17,2.0,2024,19.0,3.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,LONG,2024-03-05 12:05:00+00:00,18163.75,18160.25,18170.75,2024-03-05 12:07:00+00:00,18170.75,target,9.18,28,2.0,2024,5.0,37.0,LOW_VOL_TREND,Globex Overnight
raschke_baseline,SHORT,2024-03-05 18:15:00+00:00,17941.5,17951.5,17921.5,2024-03-05 18:18:00+00:00,17921.5,target,35.18,80,3.0,2024,0.0,96.0,LOW_VOL_TREND,Mid-Day Lull
e_multi_day_breakout,SHORT,2024-03-05 18:40:00+00:00,17905.5,17909.75,17897.0,2024-03-05 18:43:00+00:00,17897.0,target,12.18,34,3.0,2024,15.0,49.0,LOW_VOL_TREND,Other RTH
a_asian_continuation,LONG,2024-03-06 13:00:00+00:00,18071.75,18068.25,18078.75,2024-03-06 13:02:00+00:00,18078.75,target,9.18,28,2.0,2024,11.0,38.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2024-03-07 09:25:00+00:00,18053.0,18049.5,18060.0,2024-03-07 09:26:00+00:00,18049.5,stop,-11.82,-14,1.0,2024,18.0,7.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-03-07 18:45:00+00:00,18341.0,18338.75,18345.5,2024-03-07 18:46:00+00:00,18345.5,target,4.18,18,1.0,2024,5.0,19.0,HIGH_VOLATILITY,Other RTH
e_multi_day_breakout,LONG,2024-03-08 15:00:00+00:00,18387.0,18379.5,18402.0,2024-03-08 15:05:00+00:00,18402.0,target,25.18,60,5.0,2024,28.0,67.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2024-03-12 08:25:00+00:00,18309.5,18313.0,18302.5,2024-03-12 08:28:00+00:00,18302.5,target,9.18,28,3.0,2024,6.0,38.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-03-12 15:21:00+00:00,18429.5,18426.75,18435.0,2024-03-12 15:22:00+00:00,18435.0,target,6.18,22,1.0,2024,9.0,40.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,LONG,2024-03-12 18:20:00+00:00,18423.25,18417.5,18434.75,2024-03-12 18:22:00+00:00,18434.75,target,18.18,46,2.0,2024,3.0,54.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,SHORT,2024-03-13 08:25:00+00:00,18468.25,18471.75,18461.25,2024-03-13 08:28:00+00:00,18461.25,target,9.18,28,3.0,2024,13.0,29.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,SHORT,2024-03-13 13:55:00+00:00,18354.25,18359.5,18343.75,2024-03-13 13:57:00+00:00,18343.75,target,16.18,42,2.0,2024,0.0,54.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2024-03-13 17:40:00+00:00,18384.5,18389.25,18375.0,2024-03-13 17:41:00+00:00,18375.0,target,14.18,38,1.0,2024,0.0,41.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-03-14 08:05:00+00:00,18397.5,18394.0,18404.5,2024-03-14 08:08:00+00:00,18404.5,target,9.18,28,3.0,2024,12.0,36.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2024-03-15 09:30:00+00:00,18268.75,18265.25,18275.75,2024-03-15 09:31:00+00:00,18275.75,target,9.18,28,1.0,2024,1.0,34.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,SHORT,2024-03-15 13:45:00+00:00,18100.75,18108.25,18085.75,2024-03-15 13:46:00+00:00,18085.75,target,25.18,60,1.0,2024,28.0,92.0,HIGH_VOLATILITY,Opening Drive
g_inside_bar_breakout,SHORT,2024-03-15 15:45:00+00:00,18073.75,18079.5,18062.25,2024-03-15 15:47:00+00:00,18062.25,target,18.18,46,2.0,2024,9.0,62.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-03-15 17:45:00+00:00,18057.5,18060.0,18052.5,2024-03-15 17:46:00+00:00,18052.5,target,5.18,20,1.0,2024,0.0,21.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2024-03-15 18:20:00+00:00,18064.0,18069.5,18053.0,2024-03-15 18:21:00+00:00,18069.5,stop,-15.82,-22,1.0,2024,26.0,17.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-03-18 11:10:00+00:00,18201.75,18198.25,18208.75,2024-03-18 11:12:00+00:00,18208.75,target,9.18,28,2.0,2024,7.0,58.0,HIGH_VOLATILITY,Globex Overnight
g_inside_bar_breakout,LONG,2024-03-18 14:20:00+00:00,18344.5,18337.25,18359.0,2024-03-18 14:25:00+00:00,18359.0,target,24.18,58,5.0,2024,28.0,111.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,LONG,2024-03-19 08:40:00+00:00,18210.0,18206.5,18217.0,2024-03-19 08:42:00+00:00,18217.0,target,9.18,28,2.0,2024,11.0,52.0,HIGH_VOLATILITY,Globex Overnight
a_asian_continuation,LONG,2024-03-20 10:30:00+00:00,18270.5,18267.0,18277.5,2024-03-20 10:31:00+00:00,18277.5,target,9.18,28,1.0,2024,0.0,35.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2024-03-20 16:10:00+00:00,18271.75,18279.5,18256.25,2024-03-20 16:14:00+00:00,18256.25,target,26.18,62,4.0,2024,22.0,63.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-03-20 17:35:00+00:00,18267.5,18273.25,18256.0,2024-03-20 17:39:00+00:00,18256.0,target,18.18,46,4.0,2024,0.0,49.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-03-21 12:00:00+00:00,18640.0,18636.5,18647.0,2024-03-21 12:01:00+00:00,18647.0,target,9.18,28,1.0,2024,2.0,28.0,HIGH_VOLATILITY,Globex Overnight
e_multi_day_breakout,LONG,2024-03-21 13:48:00+00:00,18644.75,18637.25,18659.75,2024-03-21 13:54:00+00:00,18637.25,stop,-19.82,-30,6.0,2024,55.0,59.0,HIGH_VOLATILITY,Opening Drive
raschke_baseline,LONG,2024-03-21 16:50:00+00:00,18686.25,18677.0,18704.75,2024-03-21 17:01:00+00:00,18677.0,stop,-23.32,-37,11.0,2024,57.0,38.0,HIGH_VOLATILITY,Mid-Day Lull
a_asian_continuation,SHORT,2024-03-22 11:35:00+00:00,18561.0,18564.5,18554.0,2024-03-22 11:38:00+00:00,18554.0,target,9.18,28,3.0,2024,1.0,34.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2024-03-22 14:20:00+00:00,18544.5,18551.5,18530.5,2024-03-22 14:21:00+00:00,18530.5,target,23.18,56,1.0,2024,2.0,61.0,HIGH_VOLATILITY,Opening Drive
a_asian_continuation,SHORT,2024-03-25 10:10:00+00:00,18520.75,18524.25,18513.75,2024-03-25 10:14:00+00:00,18513.75,target,9.18,28,4.0,2024,9.0,40.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,LONG,2024-03-25 15:35:00+00:00,18520.0,18516.75,18526.5,2024-03-25 15:36:00+00:00,18526.5,target,8.18,26,1.0,2024,8.0,27.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,LONG,2024-03-25 17:30:00+00:00,18541.75,18531.75,18561.75,2024-03-25 18:08:00+00:00,18561.75,target,35.18,80,38.0,2024,15.0,85.0,HIGH_VOLATILITY,Other RTH
a_asian_continuation,LONG,2024-03-26 11:00:00+00:00,18607.5,18604.0,18614.5,2024-03-26 11:01:00+00:00,18604.0,stop,-11.82,-14,1.0,2024,14.0,4.0,HIGH_VOLATILITY,Globex Overnight
raschke_baseline,SHORT,2024-03-26 15:45:00+00:00,18563.0,18572.25,18544.5,2024-03-26 15:51:00+00:00,18572.25,stop,-23.32,-37,6.0,2024,44.0,35.0,HIGH_VOLATILITY,Mid-Day Lull
raschke_baseline,SHORT,2024-03-26 17:40:00+00:00,18550.0,18557.25,18535.5,2024-03-26 17:45:00+00:00,18535.5,target,24.18,58,5.0,2024,13.0,76.0,HIGH_VOLATILITY,Other RTH
g_inside_bar_breakout,SHORT,2024-03-26 18:35:00+00:00,18557.25,18561.5,18548.75,2024-03-26 18:37:00+00:00,18561.5,stop,-13.32,-17,2.0,2024,22.0,0.0,HIGH_VOLATILITY,Other RTH
e_multi_day_breakout,SHORT,2024-03-27 14:00:00+00:00,18455.5,18458.5,18449.5,2024-03-27 14:01:00+00:00,18449.5,target,7.18,24,1.0,2024,6.0,124.0,LOW_VOL_TREND,Opening Drive
